CANDIDATE ID,CANDIDATE NAME,FATHER,GROUP,OTHER,Test ID,Test,sub_Verbal Ability,sub_Current Affairs,sub_General Science,sub_Numerical Ability,sub_Social Science,Total,Test Rank,Group Rank,Percentage
1806671,,,,,,,,,,,,68,,,
1807115,,,,,,,,,,,,68,,,
1806966,,,,,,,,,,,,68,,,
1806798,,,,,,,,,,,,68,,,
1807023,,,,,,,,,,,,68,,,
1806643,,,,,,,,,,,,68,,,
1806845,,,,,,,,,,,,68,,,
1806725,,,,,,,,,,,,68,,,
1806801,,,,,,,,,,,,68,,,
1806848,,,,,,,,,,,,68,,,
1806609,,,,,,,,,,,,68,,,
1806797,,,,,,,,,,,,68,,,
1807027,,,,,,,,,,,,68,,,
1806775,,,,,,,,,,,,66,,,
1807013,,,,,,,,,,,,66,,,
1806728,,,,,,,,,,,,66,,,
1806717,,,,,,,,,,,,66,,,
1806727,,,,,,,,,,,,66,,,
1807145,,,,,,,,,,,,66,,,
1807066,,,,,,,,,,,,66,,,
1807147,,,,,,,,,,,,66,,,
1806678,,,,,,,,,,,,66,,,
1806823,,,,,,,,,,,,66,,,
1807077,,,,,,,,,,,,66,,,
1806828,,,,,,,,,,,,66,,,
1806538,,,,,,,,,,,,66,,,
1806735,,,,,,,,,,,,64,,,
1806976,,,,,,,,,,,,64,,,
1806950,,,,,,,,,,,,64,,,
1807009,,,,,,,,,,,,64,,,
1806641,,,,,,,,,,,,64,,,
1806999,,,,,,,,,,,,64,,,
1807048,,,,,,,,,,,,64,,,
1806638,,,,,,,,,,,,64,,,
1806774,,,,,,,,,,,,64,,,
1806850,,,,,,,,,,,,64,,,
1806666,,,,,,,,,,,,64,,,
1806626,,,,,,,,,,,,64,,,
1806967,,,,,,,,,,,,64,,,
1806691,,,,,,,,,,,,64,,,
1806819,,,,,,,,,,,,64,,,
1806385,,,,,,,,,,,,64,,,
1806387,,,,,,,,,,,,64,,,
1806971,,,,,,,,,,,,64,,,
1806706,,,,,,,,,,,,64,,,
1806792,,,,,,,,,,,,64,,,
1806640,,,,,,,,,,,,64,,,
1807109,,,,,,,,,,,,64,,,
1806737,,,,,,,,,,,,64,,,
1807133,,,,,,,,,,,,64,,,
1806395,,,,,,,,,,,,64,,,
1807074,,,,,,,,,,,,64,,,
1806539,,,,,,,,,,,,62,,,
1806995,,,,,,,,,,,,62,,,
1807099,,,,,,,,,,,,62,,,
1806939,,,,,,,,,,,,62,,,
1806629,,,,,,,,,,,,62,,,
1807024,,,,,,,,,,,,62,,,
1806632,,,,,,,,,,,,62,,,
1806746,,,,,,,,,,,,62,,,
1807028,,,,,,,,,,,,62,,,
1806689,,,,,,,,,,,,62,,,
1806693,,,,,,,,,,,,62,,,
1806763,,,,,,,,,,,,62,,,
1806699,,,,,,,,,,,,62,,,
1806635,,,,,,,,,,,,62,,,
1806620,,,,,,,,,,,,62,,,
1807019,,,,,,,,,,,,62,,,
1806962,,,,,,,,,,,,62,,,
1806829,,,,,,,,,,,,62,,,
1806849,,,,,,,,,,,,62,,,
1807087,,,,,,,,,,,,62,,,
1806729,,,,,,,,,,,,62,,,
1807132,,,,,,,,,,,,62,,,
1806673,,,,,,,,,,,,62,,,
1807047,,,,,,,,,,,,62,,,
1806398,,,,,,,,,,,,60,,,
1806389,,,,,,,,,,,,60,,,
1807032,,,,,,,,,,,,60,,,
1807006,,,,,,,,,,,,60,,,
1807393,,,,,,,,,,,,60,,,
1807050,,,,,,,,,,,,60,,,
1806384,,,,,,,,,,,,60,,,
1806675,,,,,,,,,,,,60,,,
1806382,,,,,,,,,,,,60,,,
1806390,,,,,,,,,,,,60,,,
1807086,,,,,,,,,,,,60,,,
1806809,,,,,,,,,,,,60,,,
1806696,,,,,,,,,,,,60,,,
1806646,,,,,,,,,,,,60,,,
1807091,,,,,,,,,,,,60,,,
1806701,,,,,,,,,,,,60,,,
1806703,,,,,,,,,,,,60,,,
1807060,,,,,,,,,,,,60,,,
1806924,,,,,,,,,,,,60,,,
1807083,,,,,,,,,,,,60,,,
1806711,,,,,,,,,,,,60,,,
1806757,,,,,,,,,,,,60,,,
1807020,,,,,,,,,,,,60,,,
1806716,,,,,,,,,,,,60,,,
1806347,,,,,,,,,,,,60,,,
1806732,,,,,,,,,,,,60,,,
1807131,,,,,,,,,,,,60,,,
1807139,,,,,,,,,,,,60,,,
1806988,,,,,,,,,,,,58,,,
1806960,,,,,,,,,,,,58,,,
1806975,,,,,,,,,,,,58,,,
1807159,,,,,,,,,,,,58,,,
1807137,,,,,,,,,,,,58,,,
1807022,,,,,,,,,,,,58,,,
1806708,,,,,,,,,,,,58,,,
1806856,,,,,,,,,,,,58,,,
1806869,,,,,,,,,,,,58,,,
1806608,,,,,,,,,,,,58,,,
1807002,,,,,,,,,,,,58,,,
1807036,,,,,,,,,,,,58,,,
1806340,,,,,,,,,,,,58,,,
1807100,,,,,,,,,,,,58,,,
1806323,,,,,,,,,,,,58,,,
1806782,,,,,,,,,,,,58,,,
1806688,,,,,,,,,,,,58,,,
1806383,,,,,,,,,,,,58,,,
1806783,,,,,,,,,,,,58,,,
1806540,,,,,,,,,,,,58,,,
1807041,,,,,,,,,,,,58,,,
1806394,,,,,,,,,,,,58,,,
1807103,,,,,,,,,,,,58,,,
1807058,,,,,,,,,,,,58,,,
1806768,,,,,,,,,,,,58,,,
1806726,,,,,,,,,,,,58,,,
1806994,,,,,,,,,,,,58,,,
1806670,,,,,,,,,,,,58,,,
1806973,,,,,,,,,,,,58,,,
1806401,,,,,,,,,,,,58,,,
1806320,,,,,,,,,,,,58,,,
1807040,,,,,,,,,,,,58,,,
1806806,,,,,,,,,,,,58,,,
1806417,,,,,,,,,,,,58,,,
1807152,,,,,,,,,,,,56,,,
1806769,,,,,,,,,,,,56,,,
1807072,,,,,,,,,,,,56,,,
1806628,,,,,,,,,,,,56,,,
1806377,,,,,,,,,,,,56,,,
1806773,,,,,,,,,,,,56,,,
1807044,,,,,,,,,,,,56,,,
1806811,,,,,,,,,,,,56,,,
1807090,,,,,,,,,,,,56,,,
1806391,,,,,,,,,,,,56,,,
1807118,,,,,,,,,,,,56,,,
1806275,,,,,,,,,,,,56,,,
1806558,,,,,,,,,,,,56,,,
1807076,,,,,,,,,,,,56,,,
1806949,,,,,,,,,,,,56,,,
1807021,,,,,,,,,,,,56,,,
1806714,,,,,,,,,,,,56,,,
1806805,,,,,,,,,,,,56,,,
1807043,,,,,,,,,,,,56,,,
1806759,,,,,,,,,,,,56,,,
1806951,,,,,,,,,,,,54,,,
1806789,,,,,,,,,,,,54,,,
1806930,,,,,,,,,,,,54,,,
1806303,,,,,,,,,,,,54,,,
1806754,,,,,,,,,,,,54,,,
1806549,,,,,,,,,,,,54,,,
1806654,,,,,,,,,,,,54,,,
1807129,,,,,,,,,,,,54,,,
1807080,,,,,,,,,,,,54,,,
1806681,,,,,,,,,,,,54,,,
1806790,,,,,,,,,,,,54,,,
1806621,,,,,,,,,,,,54,,,
1806948,,,,,,,,,,,,54,,,
1807054,,,,,,,,,,,,54,,,
1806381,,,,,,,,,,,,54,,,
1807462,,,,,,,,,,,,54,,,
1806418,,,,,,,,,,,,54,,,
1806815,,,,,,,,,,,,52,,,
1806623,,,,,,,,,,,,52,,,
1806997,,,,,,,,,,,,52,,,
1807123,,,,,,,,,,,,52,,,
1806943,,,,,,,,,,,,52,,,
1806326,,,,,,,,,,,,52,,,
1807138,,,,,,,,,,,,52,,,
1806645,,,,,,,,,,,,52,,,
1806787,,,,,,,,,,,,52,,,
1806683,,,,,,,,,,,,52,,,
1806329,,,,,,,,,,,,52,,,
1806555,,,,,,,,,,,,52,,,
1806376,,,,,,,,,,,,52,,,
1807012,,,,,,,,,,,,52,,,
1806622,,,,,,,,,,,,52,,,
1806625,,,,,,,,,,,,52,,,
1807053,,,,,,,,,,,,52,,,
1806830,,,,,,,,,,,,52,,,
1806306,,,,,,,,,,,,52,,,
1806938,,,,,,,,,,,,52,,,
1806865,,,,,,,,,,,,52,,,
1806707,,,,,,,,,,,,52,,,
1806637,,,,,,,,,,,,52,,,
1806634,,,,,,,,,,,,52,,,
1806299,,,,,,,,,,,,52,,,
1807000,,,,,,,,,,,,52,,,
1806756,,,,,,,,,,,,52,,,
1806981,,,,,,,,,,,,50,,,
1806692,,,,,,,,,,,,50,,,
1806285,,,,,,,,,,,,50,,,
1807124,,,,,,,,,,,,50,,,
1806963,,,,,,,,,,,,50,,,
1806611,,,,,,,,,,,,50,,,
1806630,,,,,,,,,,,,50,,,
1806406,,,,,,,,,,,,50,,,
1807030,,,,,,,,,,,,50,,,
1807025,,,,,,,,,,,,50,,,
1806936,,,,,,,,,,,,50,,,
1806286,,,,,,,,,,,,50,,,
1806749,,,,,,,,,,,,50,,,
1806694,,,,,,,,,,,,50,,,
1806764,,,,,,,,,,,,50,,,
1806760,,,,,,,,,,,,50,,,
1807078,,,,,,,,,,,,50,,,
1806591,,,,,,,,,,,,50,,,
1806409,,,,,,,,,,,,50,,,
1807107,,,,,,,,,,,,50,,,
1807068,,,,,,,,,,,,50,,,
1806709,,,,,,,,,,,,50,,,
1806531,,,,,,,,,,,,50,,,
1806991,,,,,,,,,,,,50,,,
1806751,,,,,,,,,,,,50,,,
1806777,,,,,,,,,,,,50,,,
1806940,,,,,,,,,,,,48,,,
1806813,,,,,,,,,,,,48,,,
1806371,,,,,,,,,,,,48,,,
1806780,,,,,,,,,,,,48,,,
1806977,,,,,,,,,,,,48,,,
1807121,,,,,,,,,,,,48,,,
1807062,,,,,,,,,,,,48,,,
1807101,,,,,,,,,,,,48,,,
1807095,,,,,,,,,,,,48,,,
1806979,,,,,,,,,,,,48,,,
1806784,,,,,,,,,,,,48,,,
1806826,,,,,,,,,,,,48,,,
1806700,,,,,,,,,,,,48,,,
1807111,,,,,,,,,,,,48,,,
1807049,,,,,,,,,,,,48,,,
1806710,,,,,,,,,,,,48,,,
1807112,,,,,,,,,,,,48,,,
1807119,,,,,,,,,,,,48,,,
1806552,,,,,,,,,,,,48,,,
1807016,,,,,,,,,,,,48,,,
1806592,,,,,,,,,,,,48,,,
1807065,,,,,,,,,,,,48,,,
1806631,,,,,,,,,,,,48,,,
1806738,,,,,,,,,,,,46,,,
1806650,,,,,,,,,,,,46,,,
1806639,,,,,,,,,,,,46,,,
1806996,,,,,,,,,,,,46,,,
1806542,,,,,,,,,,,,46,,,
1806380,,,,,,,,,,,,46,,,
1806677,,,,,,,,,,,,46,,,
1807015,,,,,,,,,,,,46,,,
1807126,,,,,,,,,,,,46,,,
1806799,,,,,,,,,,,,46,,,
1806590,,,,,,,,,,,,46,,,
1806595,,,,,,,,,,,,46,,,
1806588,,,,,,,,,,,,46,,,
1807456,,,,,,,,,,,,46,,,
1806551,,,,,,,,,,,,46,,,
1807031,,,,,,,,,,,,46,,,
1806665,,,,,,,,,,,,46,,,
1806337,,,,,,,,,,,,46,,,
1806642,,,,,,,,,,,,46,,,
1806619,,,,,,,,,,,,46,,,
1806803,,,,,,,,,,,,46,,,
1807034,,,,,,,,,,,,46,,,
1807128,,,,,,,,,,,,44,,,
1807088,,,,,,,,,,,,44,,,
1806958,,,,,,,,,,,,44,,,
1806550,,,,,,,,,,,,44,,,
1807061,,,,,,,,,,,,44,,,
1807125,,,,,,,,,,,,44,,,
1806600,,,,,,,,,,,,44,,,
1806980,,,,,,,,,,,,44,,,
1806536,,,,,,,,,,,,44,,,
1806925,,,,,,,,,,,,44,,,
1806961,,,,,,,,,,,,44,,,
1806664,,,,,,,,,,,,44,,,
1806560,,,,,,,,,,,,44,,,
1806344,,,,,,,,,,,,44,,,
1807127,,,,,,,,,,,,42,,,
1806755,,,,,,,,,,,,42,,,
1806867,,,,,,,,,,,,42,,,
1806968,,,,,,,,,,,,42,,,
1806941,,,,,,,,,,,,42,,,
1807135,,,,,,,,,,,,42,,,
1806947,,,,,,,,,,,,42,,,
1806970,,,,,,,,,,,,42,,,
1806687,,,,,,,,,,,,42,,,
1807460,,,,,,,,,,,,42,,,
1806373,,,,,,,,,,,,42,,,
1806359,,,,,,,,,,,,42,,,
1807097,,,,,,,,,,,,42,,,
1807151,,,,,,,,,,,,42,,,
1806282,,,,,,,,,,,,42,,,
1807035,,,,,,,,,,,,42,,,
1806753,,,,,,,,,,,,40,,,
1807046,,,,,,,,,,,,40,,,
1806990,,,,,,,,,,,,40,,,
1807105,,,,,,,,,,,,40,,,
1806937,,,,,,,,,,,,40,,,
1806537,,,,,,,,,,,,40,,,
1806959,,,,,,,,,,,,40,,,
1806800,,,,,,,,,,,,40,,,
1807003,,,,,,,,,,,,40,,,
1806972,,,,,,,,,,,,40,,,
1806766,,,,,,,,,,,,40,,,
1807059,,,,,,,,,,,,38,,,
1806843,,,,,,,,,,,,38,,,
1806992,,,,,,,,,,,,38,,,
1806933,,,,,,,,,,,,38,,,
1806957,,,,,,,,,,,,38,,,
1807070,,,,,,,,,,,,38,,,
1807005,,,,,,,,,,,,38,,,
1806685,,,,,,,,,,,,38,,,
1806978,,,,,,,,,,,,38,,,
1806722,,,,,,,,,,,,38,,,
1806604,,,,,,,,,,,,38,,,
1806561,,,,,,,,,,,,38,,,
1807106,,,,,,,,,,,,38,,,
1806533,,,,,,,,,,,,38,,,
1806983,,,,,,,,,,,,38,,,
1806731,,,,,,,,,,,,38,,,
1806952,,,,,,,,,,,,38,,,
1806952,,,,,,,,,,,,38,,,
1806676,,,,,,,,,,,,38,,,
1807007,,,,,,,,,,,,38,,,
1806794,,,,,,,,,,,,38,,,
1806969,,,,,,,,,,,,38,,,
1806965,,,,,,,,,,,,38,,,
1806795,,,,,,,,,,,,38,,,
1807001,,,,,,,,,,,,38,,,
1807093,,,,,,,,,,,,38,,,
1806259,,,,,,,,,,,,36,,,
1806606,,,,,,,,,,,,36,,,
1806871,,,,,,,,,,,,36,,,
1806955,,,,,,,,,,,,36,,,
1807056,,,,,,,,,,,,36,,,
1807459,,,,,,,,,,,,36,,,
1806929,,,,,,,,,,,,36,,,
1806932,,,,,,,,,,,,36,,,
1806720,,,,,,,,,,,,36,,,
1806597,,,,,,,,,,,,34,,,
1807094,,,,,,,,,,,,34,,,
1806547,,,,,,,,,,,,34,,,
1806785,,,,,,,,,,,,34,,,
1807075,,,,,,,,,,,,34,,,
1807142,,,,,,,,,,,,34,,,
1806721,,,,,,,,,,,,34,,,
1806684,,,,,,,,,,,,34,,,
1806765,,,,,,,,,,,,34,,,
1807026,,,,,,,,,,,,34,,,
1807140,,,,,,,,,,,,34,,,
1806613,,,,,,,,,,,,34,,,
1807018,,,,,,,,,,,,34,,,
1806733,,,,,,,,,,,,34,,,
1806945,,,,,,,,,,,,34,,,
1807082,,,,,,,,,,,,34,,,
1807104,,,,,,,,,,,,34,,,
1806985,,,,,,,,,,,,34,,,
1806719,,,,,,,,,,,,34,,,
1806388,,,,,,,,,,,,34,,,
1806261,,,,,,,,,,,,34,,,
1806812,,,,,,,,,,,,32,,,
1807073,,,,,,,,,,,,32,,,
1806927,,,,,,,,,,,,32,,,
1807010,,,,,,,,,,,,32,,,
1806649,,,,,,,,,,,,32,,,
1806942,,,,,,,,,,,,32,,,
1806822,,,,,,,,,,,,32,,,
1806302,,,,,,,,,,,,32,,,
1807110,,,,,,,,,,,,32,,,
1806919,,,,,,,,,,,,32,,,
1807033,,,,,,,,,,,,32,,,
1806653,,,,,,,,,,,,32,,,
1806324,,,,,,,,,,,,32,,,
1807096,,,,,,,,,,,,32,,,
1807038,,,,,,,,,,,,30,,,
1807122,,,,,,,,,,,,30,,,
1806825,,,,,,,,,,,,30,,,
1806745,,,,,,,,,,,,30,,,
1807055,,,,,,,,,,,,30,,,
1806778,,,,,,,,,,,,30,,,
1807407,,,,,,,,,,,,30,,,
1807051,,,,,,,,,,,,30,,,
1806612,,,,,,,,,,,,30,,,
1807052,,,,,,,,,,,,30,,,
1807011,,,,,,,,,,,,30,,,
1807004,,,,,,,,,,,,30,,,
1806928,,,,,,,,,,,,28,,,
1806559,,,,,,,,,,,,28,,,
1807458,,,,,,,,,,,,28,,,
1807089,,,,,,,,,,,,28,,,
1806747,,,,,,,,,,,,28,,,
1807008,,,,,,,,,,,,28,,,
1807457,,,,,,,,,,,,28,,,
1806953,,,,,,,,,,,,28,,,
1806926,,,,,,,,,,,,28,,,
1807057,,,,,,,,,,,,28,,,
1807113,,,,,,,,,,,,28,,,
1807120,,,,,,,,,,,,26,,,
1806695,,,,,,,,,,,,26,,,
1806554,,,,,,,,,,,,26,,,
1807116,,,,,,,,,,,,26,,,
1806956,,,,,,,,,,,,26,,,
1807114,,,,,,,,,,,,26,,,
1807039,,,,,,,,,,,,26,,,
1807069,,,,,,,,,,,,24,,,
1806998,,,,,,,,,,,,24,,,
1806986,,,,,,,,,,,,24,,,
1806690,,,,,,,,,,,,24,,,
1806602,,,,,,,,,,,,24,,,
1807042,,,,,,,,,,,,24,,,
1806644,,,,,,,,,,,,24,,,
1806989,,,,,,,,,,,,24,,,
1807136,,,,,,,,,,,,22,,,
1806946,,,,,,,,,,,,22,,,
1806750,,,,,,,,,,,,22,,,
1806712,,,,,,,,,,,,22,,,
1807063,,,,,,,,,,,,20,,,
1806993,,,,,,,,,,,,18,,,
1807149,,,,,,,,,,,,14,,,
