CANDIDATE ID	CANDIDATE NAME	FATHER	GROUP	OTHER	Test ID	Test	Current Affairs	General Science	Total	Test Rank	Group Rank	Percentage
4373					123	GK2019	5	30	35	97	0	10.938
4374					123	GK2019	15	20	35	97	0	10.938
4375					123	GK2019	35	30	65	67	0	20.312
4376					123	GK2019	43	21	64	68	0	20
4377					123	GK2019	8	51	59	73	0	18.438
4379					123	GK2019	25	30	55	77	0	17.188
4381					123	GK2019	20	50	70	62	0	21.875
4383					123	GK2019	32	70	102	31	0	31.875
4385					123	GK2019	23	19	42	90	0	13.125
4386					123	GK2019	19	40	59	73	0	18.438
4390					123	GK2019	14	18	32	100	0	10
4391					123	GK2019	55	25	80	52	0	25
4394					123	GK2019	35	45	80	52	0	25
4397					123	GK2019	35	30	65	67	0	20.312
4398					123	GK2019	25	0	25	107	0	7.812
4399					123	GK2019	24	5	29	103	0	9.062
4400					123	GK2019	20	30	50	82	0	15.625
4403					123	GK2019	69	66	135	14	0	42.188
4404					123	GK2019	40	-4	36	96	0	11.25
4405					123	GK2019	17	44	61	71	0	19.062
4406					123	GK2019	23	17	40	92	0	12.5
4407					123	GK2019	20	25	45	87	0	14.062
4408					123	GK2019	15	46	61	71	0	19.062
4409					123	GK2019	44	39	83	49	0	25.938
4410					123	GK2019	28	12	40	92	0	12.5
4411					123	GK2019	35	16	51	81	0	15.938
4412					123	GK2019	8	14	22	109	0	6.875
4413					123	GK2019	20	50	70	62	0	21.875
4414					123	GK2019	30	60	90	42	0	28.125
4415					123	GK2019	38	37	75	57	0	23.438
4416					123	GK2019	25	40	65	67	0	20.312
4417					123	GK2019	38	48	86	46	0	26.875
4419					123	GK2019	33	26	59	73	0	18.438
4420					123	GK2019	-5	40	35	97	0	10.938
4421					123	GK2019	45	30	75	57	0	23.438
4422					123	GK2019	0	20	20	110	0	6.25
4423					123	GK2019	10	20	30	102	0	9.375
4426					123	GK2019	35	40	75	57	0	23.438
4427					123	GK2019	35	20	55	77	0	17.188
4428					123	GK2019	25	10	35	97	0	10.938
4430					123	GK2019	43	53	96	37	0	30
4431					123	GK2019	44	57	101	32	0	31.562
4432					123	GK2019	21	35	56	76	0	17.5
4433					123	GK2019	-5	35	30	102	0	9.375
4434					123	GK2019	6	21	27	105	0	8.438
4436					123	GK2019	36	53	89	43	0	27.812
4438					123	GK2019	42	3	45	87	0	14.062
4440					123	GK2019	28	26	54	78	0	16.875
4441					123	GK2019	36	44	80	52	0	25
4442					123	GK2019	2	29	31	101	0	9.688
4443					123	GK2019	-14	9	-5	122	0	0
4446					123	GK2019	15	20	35	97	0	10.938
4449					123	GK2019	20	30	50	82	0	15.625
4452					123	GK2019	12	22	34	98	0	10.625
4453					123	GK2019	30	40	70	62	0	21.875
4454					123	GK2019	47	5	52	80	0	16.25
4455					123	GK2019	32	30	62	70	0	19.375
4457					123	GK2019	35	45	80	52	0	25
4458					123	GK2019	25	45	70	62	0	21.875
4460					123	GK2019	10	35	45	87	0	14.062
4461					123	GK2019	11	18	29	103	0	9.062
4462					123	GK2019	0	20	20	110	0	6.25
4463					123	GK2019	35	45	80	52	0	25
4464					123	GK2019	30	6	36	96	0	11.25
4465					123	GK2019	30	20	50	82	0	15.625
4467					123	GK2019	15	40	55	77	0	17.188
4469					123	GK2019	16	20	36	96	0	11.25
4471					123	GK2019	55	45	100	33	0	31.25
4472					123	GK2019	15	35	50	82	0	15.625
4474					123	GK2019	15	15	30	102	0	9.375
4475					123	GK2019	-5	15	10	117	0	3.125
4476					123	GK2019	25	40	65	67	0	20.312
4477					123	GK2019	30	35	65	67	0	20.312
4478					123	GK2019	12	36	48	84	0	15
4480					123	GK2019	32	35	67	65	0	20.938
4481					123	GK2019	-15	35	20	110	0	6.25
4482					123	GK2019	20	16	36	96	0	11.25
4487					123	GK2019	30	30	60	72	0	18.75
4488					123	GK2019	-5	0	-5	122	0	0
4489					123	GK2019	0	15	15	115	0	4.688
4490					123	GK2019	20	33	53	79	0	16.562
4491					123	GK2019	27	0	27	105	0	8.438
4492					123	GK2019	5	30	35	97	0	10.938
4493					123	GK2019	25	35	60	72	0	18.75
4494					123	GK2019	-5	45	40	92	0	12.5
4495					123	GK2019	29	35	64	68	0	20
4498					123	GK2019	35	40	75	57	0	23.438
4499					123	GK2019	45	35	80	52	0	25
4501					123	GK2019	30	30	60	72	0	18.75
4502					123	GK2019	35	75	110	26	0	34.375
4503					123	GK2019	10	60	70	62	0	21.875
4504					123	GK2019	22	65	87	45	0	27.188
4506					123	GK2019	25	40	65	67	0	20.312
4507					123	GK2019	10	10	20	110	0	6.25
4508					123	GK2019	51	25	76	56	0	23.75
4509					123	GK2019	30	31	61	71	0	19.062
4510					123	GK2019	20	50	70	62	0	21.875
4511					123	GK2019	40	30	70	62	0	21.875
4513					123	GK2019	20	25	45	87	0	14.062
4515					123	GK2019	10	51	61	71	0	19.062
4516					123	GK2019	10	20	30	102	0	9.375
4517					123	GK2019	25	5	30	102	0	9.375
4518					123	GK2019	12	26	38	94	0	11.875
4519					123	GK2019	50	65	115	23	0	35.938
4520					123	GK2019	35	45	80	52	0	25
4521					123	GK2019	45	40	85	47	0	26.562
4522					123	GK2019	35	20	55	77	0	17.188
4523					123	GK2019	50	35	85	47	0	26.562
4524					123	GK2019	40	65	105	29	0	32.812
4525					123	GK2019	37	38	75	57	0	23.438
4526					123	GK2019	20	60	80	52	0	25
4527					123	GK2019	35	20	55	77	0	17.188
4529					123	GK2019	15	40	55	77	0	17.188
4530					123	GK2019	21	12	33	99	0	10.312
4532					123	GK2019	6	24	30	102	0	9.375
4535					123	GK2019	55	60	115	23	0	35.938
4536					123	GK2019	30	0	30	102	0	9.375
4538					123	GK2019	17	29	46	86	0	14.375
4539					123	GK2019	10	40	50	82	0	15.625
4541					123	GK2019	1	35	36	96	0	11.25
4545					123	GK2019	22	37	59	73	0	18.438
4549					123	GK2019	15	5	20	110	0	6.25
4552					123	GK2019	25	41	66	66	0	20.625
4554					123	GK2019	30	0	30	102	0	9.375
4556					123	GK2019	15	30	45	87	0	14.062
4557					123	GK2019	15	20	35	97	0	10.938
4558					123	GK2019	9	21	30	102	0	9.375
4559					123	GK2019	70	90	160	6	0	50
4561					123	GK2019	45	50	95	38	0	29.688
4562					123	GK2019	38	14	52	80	0	16.25
4563					123	GK2019	30	35	65	67	0	20.312
4564					123	GK2019	20	18	38	94	0	11.875
4565					123	GK2019	35	40	75	57	0	23.438
4566					123	GK2019	25	25	50	82	0	15.625
4567					123	GK2019	25	5	30	102	0	9.375
4569					123	GK2019	60	90	150	7	0	46.875
4570					123	GK2019	50	90	140	11	0	43.75
4571					123	GK2019	35	60	95	38	0	29.688
4572					123	GK2019	35	55	90	42	0	28.125
4574					123	GK2019	25	55	80	52	0	25
4575					123	GK2019	44	55	99	34	0	30.938
4576					123	GK2019	35	50	85	47	0	26.562
4577					123	GK2019	15	20	35	97	0	10.938
4579					123	GK2019	20	20	40	92	0	12.5
4580					123	GK2019	20	40	60	72	0	18.75
4581					123	GK2019	1	40	41	91	0	12.812
4582					123	GK2019	0	30	30	102	0	9.375
4583					123	GK2019	40	35	75	57	0	23.438
4584					123	GK2019	24	46	70	62	0	21.875
4586					123	GK2019	45	40	85	47	0	26.562
4587					123	GK2019	27	75	102	31	0	31.875
4592					123	GK2019	35	45	80	52	0	25
4593					123	GK2019	45	101	146	10	0	45.625
4594					123	GK2019	15	25	40	92	0	12.5
4595					123	GK2019	55	30	85	47	0	26.562
4596					123	GK2019	17	48	65	67	0	20.312
4597					123	GK2019	36	41	77	55	0	24.062
4598					123	GK2019	31	25	56	76	0	17.5
4600					123	GK2019	17	16	33	99	0	10.312
4602					123	GK2019	37	15	52	80	0	16.25
4604					123	GK2019	20	50	70	62	0	21.875
4605					123	GK2019	5	50	55	77	0	17.188
4608					123	GK2019	39	59	98	35	0	30.625
4609					123	GK2019	-5	17	12	116	0	3.75
4610					123	GK2019	25	10	35	97	0	10.938
4612					123	GK2019	30	7	37	95	0	11.562
4613					123	GK2019	0	10	10	117	0	3.125
4614					123	GK2019	35	15	50	82	0	15.625
4616					123	GK2019	68	19	87	45	0	27.188
4617					123	GK2019	10	-15	-5	122	0	0
4618					123	GK2019	15	40	55	77	0	17.188
4621					123	GK2019	23	32	55	77	0	17.188
4622					123	GK2019	27	36	63	69	0	19.688
4626					123	GK2019	27	48	75	57	0	23.438
4627					123	GK2019	29	32	61	71	0	19.062
4629					123	GK2019	25	30	55	77	0	17.188
4630					123	GK2019	5	-15	-10	124	0	0
4631					123	GK2019	10	30	40	92	0	12.5
4632					123	GK2019	25	30	55	77	0	17.188
4633					123	GK2019	22	27	49	83	0	15.312
4635					123	GK2019	23	21	44	88	0	13.75
4636					123	GK2019	29	28	57	75	0	17.812
4637					123	GK2019	-5	15	10	117	0	3.125
4639					123	GK2019	8	15	23	108	0	7.188
4640					123	GK2019	67	49	116	22	0	36.25
4643					123	GK2019	20	40	60	72	0	18.75
4645					123	GK2019	19	53	72	60	0	22.5
4647					123	GK2019	40	60	100	33	0	31.25
4648					123	GK2019	11	14	25	107	0	7.812
4649					123	GK2019	20	18	38	94	0	11.875
4654					123	GK2019	16	18	34	98	0	10.625
4655					123	GK2019	35	11	46	86	0	14.375
4656					123	GK2019	20	20	40	92	0	12.5
4657					123	GK2019	24	40	64	68	0	20
4658					123	GK2019	20	13	33	99	0	10.312
4659					123	GK2019	50	45	95	38	0	29.688
4662					123	GK2019	21	31	52	80	0	16.25
4664					123	GK2019	-10	20	10	117	0	3.125
4665					123	GK2019	50	70	120	20	0	37.5
4666					123	GK2019	30	35	65	67	0	20.312
4671					123	GK2019	35	15	50	82	0	15.625
4672					123	GK2019	41	40	81	51	0	25.312
4674					123	GK2019	18	30	48	84	0	15
4678					123	GK2019	15	10	25	107	0	7.812
4679					123	GK2019	15	-5	10	117	0	3.125
4681					123	GK2019	20	20	40	92	0	12.5
4682					123	GK2019	25	50	75	57	0	23.438
4688					123	GK2019	30	43	73	59	0	22.812
4689					123	GK2019	0	40	40	92	0	12.5
4690					123	GK2019	52	46	98	35	0	30.625
4692					123	GK2019	47	51	98	35	0	30.625
4693					123	GK2019	30	25	55	77	0	17.188
4694					123	GK2019	20	35	55	77	0	17.188
4695					123	GK2019	70	55	125	17	0	39.062
4697					123	GK2019	-10	25	15	115	0	4.688
4698					123	GK2019	0	86	86	46	0	26.875
4699					123	GK2019	28	60	88	44	0	27.5
4700					123	GK2019	5	47	52	80	0	16.25
4701					123	GK2019	25	20	45	87	0	14.062
4702					123	GK2019	23	78	101	32	0	31.562
4703					123	GK2019	40	86	126	16	0	39.375
4704					123	GK2019	48	57	105	29	0	32.812
4705					123	GK2019	55	55	110	26	0	34.375
4707					123	GK2019	30	30	60	72	0	18.75
4708					123	GK2019	9	22	31	101	0	9.688
4709					123	GK2019	27	31	58	74	0	18.125
4712					123	GK2019	15	-10	5	119	0	1.562
4715					123	GK2019	29	41	70	62	0	21.875
4717					123	GK2019	15	30	45	87	0	14.062
4718					123	GK2019	25	80	105	29	0	32.812
4720					123	GK2019	45	45	90	42	0	28.125
4722					123	GK2019	2	30	32	100	0	10
4724					123	GK2019	22	17	39	93	0	12.188
4726					123	GK2019	66	57	123	18	0	38.438
4727					123	GK2019	40	65	105	29	0	32.812
4729					123	GK2019	85	82	167	5	0	52.188
4730					123	GK2019	65	51	116	22	0	36.25
4732					123	GK2019	25	28	53	79	0	16.562
4734					123	GK2019	23	30	53	79	0	16.562
4735					123	GK2019	14	26	40	92	0	12.5
4736					123	GK2019	26	26	52	80	0	16.25
4737					123	GK2019	34	60	94	39	0	29.375
4739					123	GK2019	40	65	105	29	0	32.812
4740					123	GK2019	15	30	45	87	0	14.062
4741					123	GK2019	23	32	55	77	0	17.188
4742					123	GK2019	27	17	44	88	0	13.75
4744					123	GK2019	24	24	48	84	0	15
4745					123	GK2019	26	0	26	106	0	8.125
4747					123	GK2019	31	52	83	49	0	25.938
4748					123	GK2019	35	35	70	62	0	21.875
4749					123	GK2019	61	75	136	13	0	42.5
4750					123	GK2019	20	25	45	87	0	14.062
4752					123	GK2019	45	35	80	52	0	25
4753					123	GK2019	70	25	95	38	0	29.688
4754					123	GK2019	40	15	55	77	0	17.188
4756					123	GK2019	34	60	94	39	0	29.375
4757					123	GK2019	15	60	75	57	0	23.438
4758					123	GK2019	36	29	65	67	0	20.312
4760					123	GK2019	25	50	75	57	0	23.438
4762					123	GK2019	-5	50	45	87	0	14.062
4763					123	GK2019	15	25	40	92	0	12.5
4764					123	GK2019	25	30	55	77	0	17.188
4765					123	GK2019	35	45	80	52	0	25
4766					123	GK2019	50	47	97	36	0	30.312
4768					123	GK2019	70	30	100	33	0	31.25
4769					123	GK2019	25	25	50	82	0	15.625
4771					123	GK2019	12	6	18	112	0	5.625
4772					123	GK2019	15	40	55	77	0	17.188
4773					123	GK2019	8	38	46	86	0	14.375
4774					123	GK2019	19	19	38	94	0	11.875
4775					123	GK2019	40	35	75	57	0	23.438
4776					123	GK2019	30	25	55	77	0	17.188
4777					123	GK2019	32	20	52	80	0	16.25
4780					123	GK2019	50	25	75	57	0	23.438
4782					123	GK2019	50	46	96	37	0	30
4783					123	GK2019	10	45	55	77	0	17.188
4784					123	GK2019	0	-5	-5	122	0	0
4785					123	GK2019	65	30	95	38	0	29.688
4786					123	GK2019	28	78	106	28	0	33.125
4787					123	GK2019	70	60	130	15	0	40.625
4790					123	GK2019	42	37	79	53	0	24.688
4791					123	GK2019	12	62	74	58	0	23.125
4792					123	GK2019	25	30	55	77	0	17.188
4793					123	GK2019	25	57	82	50	0	25.625
4795					123	GK2019	9	63	72	60	0	22.5
4796					123	GK2019	15	40	55	77	0	17.188
4797					123	GK2019	13	12	25	107	0	7.812
4798					123	GK2019	6	17	23	108	0	7.188
4799					123	GK2019	16	54	70	62	0	21.875
4800					123	GK2019	30	11	41	91	0	12.812
4801					123	GK2019	45	55	100	33	0	31.25
4802					123	GK2019	33	19	52	80	0	16.25
4803					123	GK2019	5	-5	0	121	0	0
4804					123	GK2019	40	55	95	38	0	29.688
4805					123	GK2019	40	40	80	52	0	25
4806					123	GK2019	15	35	50	82	0	15.625
4807					123	GK2019	56	27	83	49	0	25.938
4809					123	GK2019	5	45	50	82	0	15.625
4810					123	GK2019	49	69	118	21	0	36.875
4811					123	GK2019	20	25	45	87	0	14.062
4812					123	GK2019	20	35	55	77	0	17.188
4813					123	GK2019	40	54	94	39	0	29.375
4814					123	GK2019	26	20	46	86	0	14.375
4815					123	GK2019	24	20	44	88	0	13.75
4816					123	GK2019	32	53	85	47	0	26.562
4817					123	GK2019	25	30	55	77	0	17.188
4818					123	GK2019	41	55	96	37	0	30
4820					123	GK2019	13	48	61	71	0	19.062
4821					123	GK2019	21	42	63	69	0	19.688
4822					123	GK2019	32	26	58	74	0	18.125
4823					123	GK2019	30	15	45	87	0	14.062
4824					123	GK2019	0	31	31	101	0	9.688
4825					123	GK2019	10	33	43	89	0	13.438
4826					123	GK2019	21	18	39	93	0	12.188
4827					123	GK2019	30	56	86	46	0	26.875
4828					123	GK2019	59	37	96	37	0	30
4829					123	GK2019	38	41	79	53	0	24.688
4830					123	GK2019	25	55	80	52	0	25
4831					123	GK2019	10	20	30	102	0	9.375
4832					123	GK2019	20	33	53	79	0	16.562
4833					123	GK2019	24	35	59	73	0	18.438
4834					123	GK2019	10	30	40	92	0	12.5
4835					123	GK2019	14	11	25	107	0	7.812
4837					123	GK2019	5	25	30	102	0	9.375
4838					123	GK2019	10	25	35	97	0	10.938
4840					123	GK2019	20	30	50	82	0	15.625
4841					123	GK2019	5	35	40	92	0	12.5
4844					123	GK2019	43	30	73	59	0	22.812
4847					123	GK2019	25	35	60	72	0	18.75
4848					123	GK2019	15	30	45	87	0	14.062
4851					123	GK2019	35	15	50	82	0	15.625
4852					123	GK2019	15	47	62	70	0	19.375
4853					123	GK2019	30	20	50	82	0	15.625
4854					123	GK2019	20	5	25	107	0	7.812
4855					123	GK2019	0	35	35	97	0	10.938
4856					123	GK2019	30	14	44	88	0	13.75
4857					123	GK2019	20	26	46	86	0	14.375
4858					123	GK2019	26	6	32	100	0	10
4859					123	GK2019	28	43	71	61	0	22.188
4862					123	GK2019	25	45	70	62	0	21.875
4863					123	GK2019	40	36	76	56	0	23.75
4864					123	GK2019	45	60	105	29	0	32.812
4865					123	GK2019	36	11	47	85	0	14.688
4866					123	GK2019	21	38	59	73	0	18.438
4867					123	GK2019	18	29	47	85	0	14.688
4868					123	GK2019	15	20	35	97	0	10.938
4869					123	GK2019	10	35	45	87	0	14.062
4872					123	GK2019	11	30	41	91	0	12.812
4873					123	GK2019	37	40	77	55	0	24.062
4874					123	GK2019	20	5	25	107	0	7.812
4875					123	GK2019	25	50	75	57	0	23.438
4876					123	GK2019	-5	50	45	87	0	14.062
4877					123	GK2019	28	26	54	78	0	16.875
4878					123	GK2019	10	40	50	82	0	15.625
4879					123	GK2019	31	38	69	63	0	21.562
4882					123	GK2019	35	40	75	57	0	23.438
4883					123	GK2019	11	33	44	88	0	13.75
4884					123	GK2019	10	45	55	77	0	17.188
4885					123	GK2019	5	40	45	87	0	14.062
4886					123	GK2019	25	15	40	92	0	12.5
4887					123	GK2019	25	75	100	33	0	31.25
4888					123	GK2019	52	64	116	22	0	36.25
4889					123	GK2019	33	16	49	83	0	15.312
4890					123	GK2019	17	16	33	99	0	10.312
4891					123	GK2019	24	52	76	56	0	23.75
4893					123	GK2019	40	37	77	55	0	24.062
4894					123	GK2019	50	60	110	26	0	34.375
4896					123	GK2019	52	35	87	45	0	27.188
4897					123	GK2019	10	35	45	87	0	14.062
4899					123	GK2019	22	33	55	77	0	17.188
4900					123	GK2019	26	35	61	71	0	19.062
4901					123	GK2019	35	20	55	77	0	17.188
4902					123	GK2019	10	16	26	106	0	8.125
4903					123	GK2019	50	73	123	18	0	38.438
4904					123	GK2019	25	20	45	87	0	14.062
4905					123	GK2019	10	15	25	107	0	7.812
4906					123	GK2019	35	40	75	57	0	23.438
4908					123	GK2019	-10	41	31	101	0	9.688
4909					123	GK2019	38	15	53	79	0	16.562
4910					123	GK2019	32	18	50	82	0	15.625
4911					123	GK2019	20	32	52	80	0	16.25
4914					123	GK2019	20	30	50	82	0	15.625
4917					123	GK2019	24	59	83	49	0	25.938
4919					123	GK2019	35	25	60	72	0	18.75
4921					123	GK2019	-5	50	45	87	0	14.062
4922					123	GK2019	35	30	65	67	0	20.312
4925					123	GK2019	19	23	42	90	0	13.125
4926					123	GK2019	35	15	50	82	0	15.625
4928					123	GK2019	30	36	66	66	0	20.625
4930					123	GK2019	50	16	66	66	0	20.625
4932					123	GK2019	36	55	91	41	0	28.438
4933					123	GK2019	20	20	40	92	0	12.5
4934					123	GK2019	50	25	75	57	0	23.438
4935					123	GK2019	10	15	25	107	0	7.812
4936					123	GK2019	-10	50	40	92	0	12.5
4937					123	GK2019	30	30	60	72	0	18.75
4938					123	GK2019	30	26	56	76	0	17.5
4939					123	GK2019	21	30	51	81	0	15.938
4940					123	GK2019	38	33	71	61	0	22.188
4943					123	GK2019	15	30	45	87	0	14.062
4944					123	GK2019	35	25	60	72	0	18.75
4945					123	GK2019	60	50	110	26	0	34.375
4946					123	GK2019	35	45	80	52	0	25
4947					123	GK2019	40	25	65	67	0	20.312
4948					123	GK2019	25	35	60	72	0	18.75
4951					123	GK2019	17	15	32	100	0	10
4952					123	GK2019	65	36	101	32	0	31.562
4953					123	GK2019	45	20	65	67	0	20.312
4954					123	GK2019	15	21	36	96	0	11.25
4955					123	GK2019	25	20	45	87	0	14.062
4956					123	GK2019	52	64	116	22	0	36.25
4957					123	GK2019	40	67	107	27	0	33.438
4958					123	GK2019	40	10	50	82	0	15.625
4959					123	GK2019	20	30	50	82	0	15.625
4960					123	GK2019	35	14	49	83	0	15.312
