CANDIDATE ID	CANDIDATE NAME	FATHER	GROUP	OTHER	Test ID	Test	Current Affairs	General Science	Total	Test Rank	Group Rank	Percentage
1108					116	GK18	-5	6	1	135	0	0.25
1109					116	GK18	10	63	73	70	0	18.25
1111					116	GK18	32	50	82	61	0	20.5
1112					116	GK18	53	65	118	27	0	29.5
1113					116	GK18	29	47	76	67	0	19
1114					116	GK18	25	35	60	83	0	15
1117					116	GK18	50	54	104	40	0	26
1120					116	GK18	3	35	38	104	0	9.5
1121					116	GK18	25	46	71	72	0	17.75
1123					116	GK18	5	50	55	88	0	13.75
1124					116	GK18	39	47	86	57	0	21.5
1125					116	GK18	30	35	65	78	0	16.25
1126					116	GK18	40	66	106	38	0	26.5
1127					116	GK18	22	65	87	56	0	21.75
1128					116	GK18	20	70	90	53	0	22.5
1129					116	GK18	25	56	81	62	0	20.25
1130					116	GK18	19	29	48	95	0	12
1132					116	GK18	25	65	90	53	0	22.5
1133					116	GK18	26	33	59	84	0	14.75
1134					116	GK18	10	60	70	73	0	17.5
1135					116	GK18	0	20	20	119	0	5
1136					116	GK18	48	22	70	73	0	17.5
1137					116	GK18	9	40	49	94	0	12.25
1139					116	GK18	10	25	35	107	0	8.75
1141					116	GK18	24	36	60	83	0	15
1142					116	GK18	23	43	66	77	0	16.5
1143					116	GK18	20	50	70	73	0	17.5
1144					116	GK18	32	60	92	51	0	23
1146					116	GK18	25	50	75	68	0	18.75
1148					116	GK18	15	30	45	98	0	11.25
1152					116	GK18	23	56	79	64	0	19.75
1154					116	GK18	51	80	131	15	0	32.75
1160					116	GK18	35	50	85	58	0	21.25
1162					116	GK18	5	40	45	98	0	11.25
1171					116	GK18	55	86	141	8	0	35.25
1172					116	GK18	30	46	76	67	0	19
1173					116	GK18	14	41	55	88	0	13.75
1174					116	GK18	20	60	80	63	0	20
1180					116	GK18	1	46	47	96	0	11.75
1181					116	GK18	20	100	120	25	0	30
1182					116	GK18	30	50	80	63	0	20
1183					116	GK18	38	76	114	31	0	28.5
1184					116	GK18	60	80	140	9	0	35
1185					116	GK18	39	59	98	45	0	24.5
1191					116	GK18	25	64	89	54	0	22.25
1192					116	GK18	55	60	115	30	0	28.75
1193					116	GK18	35	65	100	43	0	25
1194					116	GK18	19	44	63	80	0	15.75
1195					116	GK18	10	60	70	73	0	17.5
1198					116	GK18	20	40	60	83	0	15
1199					116	GK18	20	40	60	83	0	15
1201					116	GK18	25	65	90	53	0	22.5
1202					116	GK18	22	76	98	45	0	24.5
1203					116	GK18	55	50	105	39	0	26.25
1204					116	GK18	15	25	40	102	0	10
1205					116	GK18	21	49	70	73	0	17.5
1210					116	GK18	12	47	59	84	0	14.75
1214					116	GK18	40	51	91	52	0	22.75
1216					116	GK18	27	35	62	81	0	15.5
1218					116	GK18	-5	45	40	102	0	10
1222					116	GK18	40	65	105	39	0	26.25
1225					116	GK18	45	47	92	51	0	23
1228					116	GK18	30	17	47	96	0	11.75
1229					116	GK18	30	60	90	53	0	22.5
1230					116	GK18	-7	6	-1	137	0	0
1231					116	GK18	26	31	57	86	0	14.25
1232					116	GK18	41	71	112	33	0	28
1234					116	GK18	20	21	41	101	0	10.25
1235					116	GK18	45	40	85	58	0	21.25
1236					116	GK18	60	65	125	20	0	31.25
1237					116	GK18	18	37	55	88	0	13.75
1238					116	GK18	1	41	42	100	0	10.5
1239					116	GK18	30	40	70	73	0	17.5
1240					116	GK18	26	45	71	72	0	17.75
1241					116	GK18	14	37	51	92	0	12.75
1244					116	GK18	-4	14	10	128	0	2.5
1245					116	GK18	30	25	55	88	0	13.75
1247					116	GK18	20	20	40	102	0	10
1249					116	GK18	3	49	52	91	0	13
1251					116	GK18	55	87	142	7	0	35.5
1253					116	GK18	20	35	55	88	0	13.75
1254					116	GK18	30	65	95	48	0	23.75
1255					116	GK18	37	54	91	52	0	22.75
1256					116	GK18	0	35	35	107	0	8.75
1257					116	GK18	50	95	145	5	0	36.25
1258					116	GK18	10	50	60	83	0	15
1260					116	GK18	29	92	121	24	0	30.25
1261					116	GK18	8	51	59	84	0	14.75
1262					116	GK18	31	61	92	51	0	23
1264					116	GK18	50	75	125	20	0	31.25
1265					116	GK18	66	54	120	25	0	30
1266					116	GK18	38	40	78	65	0	19.5
1267					116	GK18	3	56	59	84	0	14.75
1268					116	GK18	30	41	71	72	0	17.75
1271					116	GK18	35	-4	31	109	0	7.75
1272					116	GK18	30	55	85	58	0	21.25
1273					116	GK18	10	47	57	86	0	14.25
1275					116	GK18	35	70	105	39	0	26.25
1276					116	GK18	50	67	117	28	0	29.25
1277					116	GK18	20	45	65	78	0	16.25
1278					116	GK18	11	71	82	61	0	20.5
1279					116	GK18	5	40	45	98	0	11.25
1282					116	GK18	37	69	106	38	0	26.5
1284					116	GK18	35	105	140	9	0	35
1287					116	GK18	40	30	70	73	0	17.5
1289					116	GK18	42	47	89	54	0	22.25
1293					116	GK18	27	38	65	78	0	16.25
1298					116	GK18	50	25	75	68	0	18.75
1299					116	GK18	25	54	79	64	0	19.75
1300					116	GK18	16	40	56	87	0	14
1301					116	GK18	34	43	77	66	0	19.25
1302					116	GK18	25	25	50	93	0	12.5
1309					116	GK18	18	10	28	112	0	7
1314					116	GK18	45	60	105	39	0	26.25
1317					116	GK18	10	64	74	69	0	18.5
1318					116	GK18	27	50	77	66	0	19.25
1320					116	GK18	35	30	65	78	0	16.25
1321					116	GK18	25	50	75	68	0	18.75
1323					116	GK18	40	81	121	24	0	30.25
1324					116	GK18	55	75	130	16	0	32.5
1325					116	GK18	2	18	20	119	0	5
1326					116	GK18	7	31	38	104	0	9.5
1327					116	GK18	20	55	75	68	0	18.75
1330					116	GK18	-2	48	46	97	0	11.5
1333					116	GK18	17	50	67	76	0	16.75
1335					116	GK18	58	84	142	7	0	35.5
1336					116	GK18	6	51	57	86	0	14.25
1338					116	GK18	32	26	58	85	0	14.5
1345					116	GK18	10	75	85	58	0	21.25
1346					116	GK18	20	10	30	110	0	7.5
1349					116	GK18	14	45	59	84	0	14.75
1351					116	GK18	-9	40	31	109	0	7.75
1353					116	GK18	17	59	76	67	0	19
1356					116	GK18	10	16	26	114	0	6.5
1358					116	GK18	50	70	120	25	0	30
1359					116	GK18	40	70	110	35	0	27.5
1362					116	GK18	8	57	65	78	0	16.25
1363					116	GK18	-18	-8	-26	145	0	0
1364					116	GK18	2	2	4	134	0	1
1365					116	GK18	25	35	60	83	0	15
1366					116	GK18	25	20	45	98	0	11.25
1367					116	GK18	40	26	66	77	0	16.5
1368					116	GK18	15	45	60	83	0	15
1372					116	GK18	42	52	94	49	0	23.5
1373					116	GK18	35	54	89	54	0	22.25
1376					116	GK18	32	85	117	28	0	29.25
1377					116	GK18	24	80	104	40	0	26
1379					116	GK18	20	10	30	110	0	7.5
1380					116	GK18	36	30	66	77	0	16.5
1381					116	GK18	23	50	73	70	0	18.25
1382					116	GK18	25	55	80	63	0	20
1383					116	GK18	20	40	60	83	0	15
1385					116	GK18	-15	5	-10	143	0	0
1387					116	GK18	35	25	60	83	0	15
1388					116	GK18	31	45	76	67	0	19
1389					116	GK18	40	40	80	63	0	20
1391					116	GK18	25	51	76	67	0	19
1392					116	GK18	43	92	135	11	0	33.75
1393					116	GK18	41	56	97	46	0	24.25
1394					116	GK18	8	58	66	77	0	16.5
1396					116	GK18	13	46	59	84	0	14.75
1398					116	GK18	26	25	51	92	0	12.75
1400					116	GK18	9	8	17	122	0	4.25
1401					116	GK18	28	76	104	40	0	26
1402					116	GK18	0	31	31	109	0	7.75
1403					116	GK18	-8	5	-3	139	0	0
1405					116	GK18	20	35	55	88	0	13.75
1408					116	GK18	6	20	26	114	0	6.5
1409					116	GK18	15	52	67	76	0	16.75
1410					116	GK18	60	35	95	48	0	23.75
1412					116	GK18	35	36	71	72	0	17.75
1414					116	GK18	20	20	40	102	0	10
1417					116	GK18	25	45	70	73	0	17.5
1419					116	GK18	60	25	85	58	0	21.25
1420					116	GK18	30	35	65	78	0	16.25
1423					116	GK18	10	25	35	107	0	8.75
1424					116	GK18	30	30	60	83	0	15
1427					116	GK18	5	55	60	83	0	15
1429					116	GK18	23	40	63	80	0	15.75
1430					116	GK18	15	40	55	88	0	13.75
1432					116	GK18	45	75	120	25	0	30
1433					116	GK18	65	30	95	48	0	23.75
1435					116	GK18	20	77	97	46	0	24.25
1436					116	GK18	50	50	100	43	0	25
1437					116	GK18	32	38	70	73	0	17.5
1443					116	GK18	31	67	98	45	0	24.5
1444					116	GK18	30	52	82	61	0	20.5
1446					116	GK18	41	60	101	42	0	25.25
1449					116	GK18	20	35	55	88	0	13.75
1460					116	GK18	25	43	68	75	0	17
1473					116	GK18	35	35	70	73	0	17.5
1480					116	GK18	25	34	59	84	0	14.75
1481					116	GK18	32	46	78	65	0	19.5
1482					116	GK18	0	13	13	125	0	3.25
1484					116	GK18	15	30	45	98	0	11.25
1485					116	GK18	21	40	61	82	0	15.25
1487					116	GK18	5	45	50	93	0	12.5
1488					116	GK18	50	55	105	39	0	26.25
1489					116	GK18	15	52	67	76	0	16.75
1490					116	GK18	0	50	50	93	0	12.5
1491					116	GK18	42	73	115	30	0	28.75
1492					116	GK18	35	64	99	44	0	24.75
1493					116	GK18	5	10	15	123	0	3.75
1494					116	GK18	27	28	55	88	0	13.75
1497					116	GK18	41	48	89	54	0	22.25
1498					116	GK18	15	51	66	77	0	16.5
1499					116	GK18	21	33	54	89	0	13.5
1501					116	GK18	31	35	66	77	0	16.5
1502					116	GK18	38	50	88	55	0	22
1509					116	GK18	30	44	74	69	0	18.5
1510					116	GK18	26	80	106	38	0	26.5
1511					116	GK18	20	45	65	78	0	16.25
1514					116	GK18	0	40	40	102	0	10
1515					116	GK18	20	40	60	83	0	15
1516					116	GK18	16	15	31	109	0	7.75
1517					116	GK18	30	76	106	38	0	26.5
1518					116	GK18	33	13	46	97	0	11.5
1519					116	GK18	-5	1	-4	140	0	0
1520					116	GK18	19	67	86	57	0	21.5
1521					116	GK18	30	86	116	29	0	29
1522					116	GK18	35	96	131	15	0	32.75
1523					116	GK18	48	65	113	32	0	28.25
1524					116	GK18	36	40	76	67	0	19
1525					116	GK18	40	50	90	53	0	22.5
1526					116	GK18	46	50	96	47	0	24
1527					116	GK18	41	50	91	52	0	22.75
1528					116	GK18	-3	-4	-7	141	0	0
1530					116	GK18	39	88	127	18	0	31.75
1531					116	GK18	5	10	15	123	0	3.75
1534					116	GK18	29	45	74	69	0	18.5
1535					116	GK18	27	38	65	78	0	16.25
1536					116	GK18	13	28	41	101	0	10.25
1537					116	GK18	16	60	76	67	0	19
1538					116	GK18	22	85	107	37	0	26.75
1540					116	GK18	7	38	45	98	0	11.25
1541					116	GK18	20	56	76	67	0	19
1544					116	GK18	16	12	28	112	0	7
1547					116	GK18	67	62	129	17	0	32.25
1550					116	GK18	53	76	129	17	0	32.25
1551					116	GK18	35	40	75	68	0	18.75
1553					116	GK18	34	78	112	33	0	28
1555					116	GK18	0	7	7	131	0	1.75
1556					116	GK18	25	20	45	98	0	11.25
1558					116	GK18	16	31	47	96	0	11.75
1559					116	GK18	30	65	95	48	0	23.75
1560					116	GK18	10	-1	9	129	0	2.25
1561					116	GK18	25	20	45	98	0	11.25
1563					116	GK18	14	63	77	66	0	19.25
1565					116	GK18	35	70	105	39	0	26.25
1566					116	GK18	-5	30	25	115	0	6.25
1568					116	GK18	16	26	42	100	0	10.5
1571					116	GK18	34	26	60	83	0	15
1573					116	GK18	46	47	93	50	0	23.25
1575					116	GK18	55	75	130	16	0	32.5
1576					116	GK18	41	52	93	50	0	23.25
1577					116	GK18	45	70	115	30	0	28.75
1578					116	GK18	25	30	55	88	0	13.75
1581					116	GK18	-5	5	0	136	0	0
1583					116	GK18	27	41	68	75	0	17
1586					116	GK18	19	88	107	37	0	26.75
1588					116	GK18	20	20	40	102	0	10
1590					116	GK18	10	21	31	109	0	7.75
1596					116	GK18	37	27	64	79	0	16
1598					116	GK18	25	21	46	97	0	11.5
1599					116	GK18	50	85	135	11	0	33.75
1600					116	GK18	25	20	45	98	0	11.25
1602					116	GK18	15	15	30	110	0	7.5
1603					116	GK18	12	30	42	100	0	10.5
1605					116	GK18	36	35	71	72	0	17.75
1606					116	GK18	0	20	20	119	0	5
1607					116	GK18	25	63	88	55	0	22
1608					116	GK18	36	46	82	61	0	20.5
1610					116	GK18	39	84	123	22	0	30.75
1611					116	GK18	28	37	65	78	0	16.25
1613					116	GK18	18	27	45	98	0	11.25
1616					116	GK18	10	10	20	119	0	5
1620					116	GK18	10	55	65	78	0	16.25
1622					116	GK18	30	35	65	78	0	16.25
1623					116	GK18	0	10	10	128	0	2.5
1624					116	GK18	30	46	76	67	0	19
1625					116	GK18	6	61	67	76	0	16.75
1627					116	GK18	25	50	75	68	0	18.75
1628					116	GK18	35	5	40	102	0	10
1631					116	GK18	45	75	120	25	0	30
1632					116	GK18	20	35	55	88	0	13.75
1633					116	GK18	50	40	90	53	0	22.5
1634					116	GK18	38	40	78	65	0	19.5
1635					116	GK18	10	31	41	101	0	10.25
1636					116	GK18	35	21	56	87	0	14
1637					116	GK18	27	27	54	89	0	13.5
1638					116	GK18	15	75	90	53	0	22.5
1639					116	GK18	39	45	84	59	0	21
1640					116	GK18	22	42	64	79	0	16
1641					116	GK18	10	8	18	121	0	4.5
1642					116	GK18	45	31	76	67	0	19
1643					116	GK18	0	10	10	128	0	2.5
1644					116	GK18	17	50	67	76	0	16.75
1646					116	GK18	25	60	85	58	0	21.25
1647					116	GK18	30	70	100	43	0	25
1648					116	GK18	10	20	30	110	0	7.5
1649					116	GK18	35	35	70	73	0	17.5
1652					116	GK18	14	39	53	90	0	13.25
1653					116	GK18	18	77	95	48	0	23.75
1654					116	GK18	13	37	50	93	0	12.5
1657					116	GK18	19	58	77	66	0	19.25
1660					116	GK18	6	41	47	96	0	11.75
1661					116	GK18	-1	31	30	110	0	7.5
1665					116	GK18	23	40	63	80	0	15.75
1668					116	GK18	31	67	98	45	0	24.5
1671					116	GK18	19	28	47	96	0	11.75
1678					116	GK18	6	25	31	109	0	7.75
1683					116	GK18	-5	14	9	129	0	2.25
1687					116	GK18	20	75	95	48	0	23.75
1693					116	GK18	21	19	40	102	0	10
1695					116	GK18	35	31	66	77	0	16.5
1698					116	GK18	16	8	24	116	0	6
1704					116	GK18	38	69	107	37	0	26.75
1705					116	GK18	15	30	45	98	0	11.25
1706					116	GK18	25	8	33	108	0	8.25
1712					116	GK18	31	35	66	77	0	16.5
1714					116	GK18	45	50	95	48	0	23.75
1715					116	GK18	37	60	97	46	0	24.25
1717					116	GK18	46	56	102	41	0	25.5
1718					116	GK18	8	61	69	74	0	17.25
1720					116	GK18	30	15	45	98	0	11.25
1721					116	GK18	30	60	90	53	0	22.5
1723					116	GK18	-5	45	40	102	0	10
1726					116	GK18	25	35	60	83	0	15
1728					116	GK18	0	15	15	123	0	3.75
1730					116	GK18	5	5	10	128	0	2.5
1731					116	GK18	25	45	70	73	0	17.5
1734					116	GK18	32	51	83	60	0	20.75
1735					116	GK18	30	11	41	101	0	10.25
1737					116	GK18	-15	-5	-20	144	0	0
1739					116	GK18	6	55	61	82	0	15.25
1744					116	GK18	12	42	54	89	0	13.5
1746					116	GK18	60	25	85	58	0	21.25
1747					116	GK18	19	28	47	96	0	11.75
1748					116	GK18	25	41	66	77	0	16.5
1749					116	GK18	15	26	41	101	0	10.25
1753					116	GK18	48	65	113	32	0	28.25
1755					116	GK18	40	40	80	63	0	20
1756					116	GK18	15	-9	6	132	0	1.5
1757					116	GK18	33	35	68	75	0	17
1758					116	GK18	10	20	30	110	0	7.5
1759					116	GK18	0	60	60	83	0	15
1760					116	GK18	29	32	61	82	0	15.25
1768					116	GK18	56	65	121	24	0	30.25
1771					116	GK18	27	50	77	66	0	19.25
1772					116	GK18	15	25	40	102	0	10
1774					116	GK18	35	30	65	78	0	16.25
1775					116	GK18	-15	70	55	88	0	13.75
1781					116	GK18	55	76	131	15	0	32.75
1789					116	GK18	16	61	77	66	0	19.25
1790					116	GK18	15	35	50	93	0	12.5
1791					116	GK18	25	45	70	73	0	17.5
1792					116	GK18	20	-5	15	123	0	3.75
1793					116	GK18	30	85	115	30	0	28.75
1794					116	GK18	15	80	95	48	0	23.75
1796					116	GK18	60	70	130	16	0	32.5
1797					116	GK18	19	32	51	92	0	12.75
1804					116	GK18	50	41	91	52	0	22.75
1805					116	GK18	20	30	50	93	0	12.5
1806					116	GK18	20	47	67	76	0	16.75
1807					116	GK18	32	57	89	54	0	22.25
1811					116	GK18	28	54	82	61	0	20.5
1812					116	GK18	30	75	105	39	0	26.25
1813					116	GK18	13	53	66	77	0	16.5
1814					116	GK18	40	16	56	87	0	14
1815					116	GK18	26	0	26	114	0	6.5
1816					116	GK18	-10	24	14	124	0	3.5
1817					116	GK18	7	38	45	98	0	11.25
1818					116	GK18	10	59	69	74	0	17.25
