CANDIDATE ID,CANDIDATE NAME,FATHER,GROUP,OTHER,Test ID,Test,sub_Verbal Ability,sub_Current Affairs,sub_General Science,sub_Numerical Ability,sub_Social Science,Total,Test Rank,Group Rank,Percentage
1807238,,,,,127,CS2020,,,,,,48,,,
1807271,,,,,127,CS2020,,,,,,48,,,
1806288,,,,,127,CS2020,,,,,,48,,,
1807388,,,,,127,CS2020,,,,,,48,,,
1806522,,,,,127,CS2020,,,,,,48,,,
1806492,,,,,127,CS2020,,,,,,48,,,
1806467,,,,,127,CS2020,,,,,,48,,,
1807376,,,,,127,CS2020,,,,,,48,,,
1807401,,,,,127,CS2020,,,,,,48,,,
1806265,,,,,127,CS2020,,,,,,48,,,
1807330,,,,,127,CS2020,,,,,,48,,,
1807327,,,,,127,CS2020,,,,,,48,,,
1806478,,,,,127,CS2020,,,,,,46,,,
1807348,,,,,127,CS2020,,,,,,46,,,
1807337,,,,,127,CS2020,,,,,,46,,,
1806572,,,,,127,CS2020,,,,,,46,,,
1806338,,,,,127,CS2020,,,,,,46,,,
1807421,,,,,127,CS2020,,,,,,46,,,
1807363,,,,,127,CS2020,,,,,,46,,,
1807223,,,,,127,CS2020,,,,,,46,,,
1807219,,,,,127,CS2020,,,,,,46,,,
1807442,,,,,127,CS2020,,,,,,46,,,
1807400,,,,,127,CS2020,,,,,,46,,,
1807174,,,,,127,CS2020,,,,,,46,,,
1807221,,,,,127,CS2020,,,,,,44,,,
1807420,,,,,127,CS2020,,,,,,44,,,
1806521,,,,,127,CS2020,,,,,,44,,,
1806325,,,,,127,CS2020,,,,,,44,,,
1807193,,,,,127,CS2020,,,,,,44,,,
1806904,,,,,127,CS2020,,,,,,44,,,
1807433,,,,,127,CS2020,,,,,,44,,,
1807186,,,,,127,CS2020,,,,,,44,,,
1806497,,,,,127,CS2020,,,,,,44,,,
1807199,,,,,127,CS2020,,,,,,44,,,
1807331,,,,,127,CS2020,,,,,,44,,,
1807416,,,,,127,CS2020,,,,,,44,,,
1807341,,,,,127,CS2020,,,,,,44,,,
1807301,,,,,127,CS2020,,,,,,42,,,
1806343,,,,,127,CS2020,,,,,,42,,,
1806457,,,,,127,CS2020,,,,,,42,,,
1807299,,,,,127,CS2020,,,,,,42,,,
1807226,,,,,127,CS2020,,,,,,42,,,
1806333,,,,,127,CS2020,,,,,,42,,,
1806891,,,,,127,CS2020,,,,,,42,,,
1807370,,,,,127,CS2020,,,,,,42,,,
1807250,,,,,127,CS2020,,,,,,42,,,
1807319,,,,,127,CS2020,,,,,,42,,,
1807176,,,,,127,CS2020,,,,,,42,,,
1807178,,,,,127,CS2020,,,,,,42,,,
1807227,,,,,127,CS2020,,,,,,42,,,
1806577,,,,,127,CS2020,,,,,,42,,,
1806494,,,,,127,CS2020,,,,,,40,,,
1807218,,,,,127,CS2020,,,,,,40,,,
1807273,,,,,127,CS2020,,,,,,40,,,
1807233,,,,,127,CS2020,,,,,,40,,,
1806298,,,,,127,CS2020,,,,,,40,,,
1807179,,,,,127,CS2020,,,,,,40,,,
1807366,,,,,127,CS2020,,,,,,40,,,
1806495,,,,,127,CS2020,,,,,,40,,,
1807191,,,,,127,CS2020,,,,,,40,,,
1807387,,,,,127,CS2020,,,,,,40,,,
1806439,,,,,127,CS2020,,,,,,40,,,
1807270,,,,,127,CS2020,,,,,,40,,,
1807248,,,,,127,CS2020,,,,,,40,,,
1807358,,,,,127,CS2020,,,,,,40,,,
1807333,,,,,127,CS2020,,,,,,40,,,
1807148,,,,,127,CS2020,,,,,,40,,,
1807343,,,,,127,CS2020,,,,,,40,,,
1806883,,,,,127,CS2020,,,,,,38,,,
1807241,,,,,127,CS2020,,,,,,38,,,
1807440,,,,,127,CS2020,,,,,,38,,,
1807344,,,,,127,CS2020,,,,,,38,,,
1807291,,,,,127,CS2020,,,,,,38,,,
1807265,,,,,127,CS2020,,,,,,38,,,
1807266,,,,,127,CS2020,,,,,,38,,,
1807155,,,,,127,CS2020,,,,,,38,,,
1807292,,,,,127,CS2020,,,,,,38,,,
1807296,,,,,127,CS2020,,,,,,38,,,
1807362,,,,,127,CS2020,,,,,,38,,,
1807222,,,,,127,CS2020,,,,,,38,,,
1806472,,,,,127,CS2020,,,,,,38,,,
1807315,,,,,127,CS2020,,,,,,38,,,
1807242,,,,,127,CS2020,,,,,,38,,,
1806525,,,,,127,CS2020,,,,,,38,,,
1807225,,,,,127,CS2020,,,,,,38,,,
1807290,,,,,127,CS2020,,,,,,38,,,
1807334,,,,,127,CS2020,,,,,,36,,,
1806882,,,,,127,CS2020,,,,,,36,,,
1806466,,,,,127,CS2020,,,,,,36,,,
1807201,,,,,127,CS2020,,,,,,36,,,
1806484,,,,,127,CS2020,,,,,,36,,,
1806414,,,,,127,CS2020,,,,,,36,,,
1807260,,,,,127,CS2020,,,,,,36,,,
1806562,,,,,127,CS2020,,,,,,36,,,
1807261,,,,,127,CS2020,,,,,,36,,,
1807339,,,,,127,CS2020,,,,,,36,,,
1807398,,,,,127,CS2020,,,,,,36,,,
1807316,,,,,127,CS2020,,,,,,36,,,
1806428,,,,,127,CS2020,,,,,,36,,,
1807322,,,,,127,CS2020,,,,,,36,,,
1807311,,,,,127,CS2020,,,,,,36,,,
1807338,,,,,127,CS2020,,,,,,36,,,
1807361,,,,,127,CS2020,,,,,,34,,,
1807141,,,,,127,CS2020,,,,,,34,,,
1807164,,,,,127,CS2020,,,,,,34,,,
1806277,,,,,127,CS2020,,,,,,34,,,
1806416,,,,,127,CS2020,,,,,,34,,,
1807267,,,,,127,CS2020,,,,,,34,,,
1807204,,,,,127,CS2020,,,,,,32,,,
1807180,,,,,127,CS2020,,,,,,32,,,
1807414,,,,,127,CS2020,,,,,,32,,,
1807360,,,,,127,CS2020,,,,,,32,,,
1806328,,,,,127,CS2020,,,,,,32,,,
1806422,,,,,127,CS2020,,,,,,32,,,
1807429,,,,,127,CS2020,,,,,,32,,,
1807328,,,,,127,CS2020,,,,,,32,,,
1806906,,,,,127,CS2020,,,,,,32,,,
1807262,,,,,127,CS2020,,,,,,32,,,
1807287,,,,,127,CS2020,,,,,,32,,,
1806912,,,,,127,CS2020,,,,,,32,,,
1806332,,,,,127,CS2020,,,,,,30,,,
1807418,,,,,127,CS2020,,,,,,30,,,
1807405,,,,,127,CS2020,,,,,,30,,,
1807272,,,,,127,CS2020,,,,,,30,,,
1807210,,,,,127,CS2020,,,,,,30,,,
1807365,,,,,127,CS2020,,,,,,30,,,
1806576,,,,,127,CS2020,,,,,,30,,,
1807375,,,,,127,CS2020,,,,,,30,,,
1807389,,,,,127,CS2020,,,,,,30,,,
1807428,,,,,127,CS2020,,,,,,30,,,
1807445,,,,,127,CS2020,,,,,,30,,,
1806273,,,,,127,CS2020,,,,,,30,,,
1807347,,,,,127,CS2020,,,,,,30,,,
1807232,,,,,127,CS2020,,,,,,28,,,
1806461,,,,,127,CS2020,,,,,,28,,,
1807324,,,,,127,CS2020,,,,,,28,,,
1807169,,,,,127,CS2020,,,,,,28,,,
1806491,,,,,127,CS2020,,,,,,28,,,
1807224,,,,,127,CS2020,,,,,,28,,,
1807269,,,,,127,CS2020,,,,,,26,,,
1807345,,,,,127,CS2020,,,,,,26,,,
1807447,,,,,127,CS2020,,,,,,26,,,
1807189,,,,,127,CS2020,,,,,,26,,,
1806523,,,,,127,CS2020,,,,,,26,,,
1807555,,,,,127,CS2020,,,,,,26,,,
1807354,,,,,127,CS2020,,,,,,26,,,
1807443,,,,,127,CS2020,,,,,,26,,,
1807369,,,,,127,CS2020,,,,,,26,,,
1807205,,,,,127,CS2020,,,,,,26,,,
1806454,,,,,127,CS2020,,,,,,26,,,
1807134,,,,,127,CS2020,,,,,,24,,,
1807202,,,,,127,CS2020,,,,,,24,,,
1807295,,,,,127,CS2020,,,,,,24,,,
1806517,,,,,127,CS2020,,,,,,24,,,
1807280,,,,,127,CS2020,,,,,,22,,,
1806875,,,,,127,CS2020,,,,,,22,,,
1806917,,,,,127,CS2020,,,,,,20,,,
1807382,,,,,127,CS2020,,,,,,20,,,
1807245,,,,,127,CS2020,,,,,,20,,,
1806468,,,,,127,CS2020,,,,,,18,,,
1807212,,,,,127,CS2020,,,,,,16,,,
1806585,,,,,127,CS2020,,,,,,12,,,
1807359,,,,,127,CS2020,,,,,,10,,,
1807200,,,,,127,CS2020,,,,,,10,,,
1807321,,,,,127,CS2020,,,,,,8,,,
