CANDIDATE ID,CANDIDATE NAME,FATHER,GROUP,OTHER,Test ID,Test,sub_Verbal Ability,sub_Current Affairs,sub_General Science,sub_Numerical Ability,sub_Social Science,Total,Test Rank,Group Rank,Percentage
1806383,,,,,150,JS 2020,,,,,,58,,,
1806379,,,,,150,JS 2020,,,,,,72,,,
1806964,,,,,150,JS 2020,,,,,,68,,,
1806742,,,,,150,JS 2020,,,,,,72,,,
1806738,,,,,150,JS 2020,,,,,,46,,,
1806984,,,,,150,JS 2020,,,,,,70,,,
1806956,,,,,150,JS 2020,,,,,,26,,,
1806621,,,,,150,JS 2020,,,,,,54,,,
1806671,,,,,150,JS 2020,,,,,,68,,,
1806746,,,,,150,JS 2020,,,,,,62,,,
1806376,,,,,150,JS 2020,,,,,,52,,,
1806813,,,,,150,JS 2020,,,,,,48,,,
1807061,,,,,150,JS 2020,,,,,,44,,,
1807149,,,,,150,JS 2020,,,,,,14,,,
1806866,,,,,150,JS 2020,,,,,,72,,,
1806391,,,,,150,JS 2020,,,,,,56,,,
1806843,,,,,150,JS 2020,,,,,,38,,,
1807012,,,,,150,JS 2020,,,,,,52,,,
1806390,,,,,150,JS 2020,,,,,,60,,,
1807115,,,,,150,JS 2020,,,,,,68,,,
1806286,,,,,150,JS 2020,,,,,,50,,,
1807088,,,,,150,JS 2020,,,,,,44,,,
1806783,,,,,150,JS 2020,,,,,,58,,,
1806975,,,,,150,JS 2020,,,,,,58,,,
1806677,,,,,150,JS 2020,,,,,,46,,,
1806604,,,,,150,JS 2020,,,,,,38,,,
1806540,,,,,150,JS 2020,,,,,,58,,,
1807118,,,,,150,JS 2020,,,,,,56,,,
1806788,,,,,150,JS 2020,,,,,,70,,,
1806275,,,,,150,JS 2020,,,,,,56,,,
1806559,,,,,150,JS 2020,,,,,,28,,,
1806827,,,,,150,JS 2020,,,,,,70,,,
1806558,,,,,150,JS 2020,,,,,,56,,,
1807086,,,,,150,JS 2020,,,,,,60,,,
1807066,,,,,150,JS 2020,,,,,,66,,,
1806784,,,,,150,JS 2020,,,,,,48,,,
1806753,,,,,150,JS 2020,,,,,,40,,,
1807147,,,,,150,JS 2020,,,,,,66,,,
1806597,,,,,150,JS 2020,,,,,,34,,,
1807094,,,,,150,JS 2020,,,,,,34,,,
1807125,,,,,150,JS 2020,,,,,,44,,,
1806966,,,,,150,JS 2020,,,,,,68,,,
1807120,,,,,150,JS 2020,,,,,,26,,,
1806561,,,,,150,JS 2020,,,,,,38,,,
1807089,,,,,150,JS 2020,,,,,,28,,,
1807015,,,,,150,JS 2020,,,,,,46,,,
1806771,,,,,150,JS 2020,,,,,,76,,,
1807106,,,,,150,JS 2020,,,,,,38,,,
1806981,,,,,150,JS 2020,,,,,,50,,,
1806371,,,,,150,JS 2020,,,,,,48,,,
1806547,,,,,150,JS 2020,,,,,,34,,,
1807159,,,,,150,JS 2020,,,,,,58,,,
1807130,,,,,150,JS 2020,,,,,,72,,,
1806775,,,,,150,JS 2020,,,,,,66,,,
1806622,,,,,150,JS 2020,,,,,,52,,,
1806986,,,,,150,JS 2020,,,,,,24,,,
1806533,,,,,150,JS 2020,,,,,,38,,,
1807013,,,,,150,JS 2020,,,,,,66,,,
1807028,,,,,150,JS 2020,,,,,,62,,,
1806958,,,,,150,JS 2020,,,,,,44,,,
1806826,,,,,150,JS 2020,,,,,,48,,,
1806955,,,,,150,JS 2020,,,,,,36,,,
1806950,,,,,150,JS 2020,,,,,,64,,,
1806809,,,,,150,JS 2020,,,,,,60,,,
1806948,,,,,150,JS 2020,,,,,,54,,,
1806815,,,,,150,JS 2020,,,,,,52,,,
1806689,,,,,150,JS 2020,,,,,,62,,,
1806954,,,,,150,JS 2020,,,,,,72,,,
1806749,,,,,150,JS 2020,,,,,,50,,,
1807046,,,,,150,JS 2020,,,,,,40,,,
1806983,,,,,150,JS 2020,,,,,,38,,,
1806946,,,,,150,JS 2020,,,,,,22,,,
1806613,,,,,150,JS 2020,,,,,,34,,,
1806755,,,,,150,JS 2020,,,,,,42,,,
1806951,,,,,150,JS 2020,,,,,,54,,,
1807018,,,,,150,JS 2020,,,,,,34,,,
1806967,,,,,150,JS 2020,,,,,,64,,,
1806731,,,,,150,JS 2020,,,,,,38,,,
1807056,,,,,150,JS 2020,,,,,,36,,,
1806690,,,,,150,JS 2020,,,,,,24,,,
1806691,,,,,150,JS 2020,,,,,,64,,,
1806692,,,,,150,JS 2020,,,,,,50,,,
1806373,,,,,150,JS 2020,,,,,,42,,,
1806693,,,,,150,JS 2020,,,,,,62,,,
1806285,,,,,150,JS 2020,,,,,,50,,,
1806625,,,,,150,JS 2020,,,,,,52,,,
1807126,,,,,150,JS 2020,,,,,,46,,,
1806763,,,,,150,JS 2020,,,,,,62,,,
1807041,,,,,150,JS 2020,,,,,,58,,,
1807014,,,,,150,JS 2020,,,,,,70,,,
1807117,,,,,150,JS 2020,,,,,,54,,,
1806623,,,,,150,JS 2020,,,,,,52,,,
1807054,,,,,150,JS 2020,,,,,,54,,,
1806694,,,,,150,JS 2020,,,,,,50,,,
1806926,,,,,150,JS 2020,,,,,,28,,,
1807137,,,,,150,JS 2020,,,,,,58,,,
1806995,,,,,150,JS 2020,,,,,,62,,,
1806747,,,,,150,JS 2020,,,,,,28,,,
1807053,,,,,150,JS 2020,,,,,,52,,,
1807407,,,,,150,JS 2020,,,,,,30,,,
1806695,,,,,150,JS 2020,,,,,,26,,,
1806785,,,,,150,JS 2020,,,,,,34,,,
1806381,,,,,150,JS 2020,,,,,,54,,,
1806259,,,,,150,JS 2020,,,,,,36,,,
1806776,,,,,150,JS 2020,,,,,,70,,,
1806600,,,,,150,JS 2020,,,,,,44,,,
1806952,,,,,150,JS 2020,,,,,,38,,,
1806764,,,,,150,JS 2020,,,,,,50,,,
1807124,,,,,150,JS 2020,,,,,,50,,,
1807038,,,,,150,JS 2020,,,,,,30,,,
1806760,,,,,150,JS 2020,,,,,,50,,,
1806733,,,,,150,JS 2020,,,,,,34,,,
1806361,,,,,150,JS 2020,,,,,,72,,,
1806696,,,,,150,JS 2020,,,,,,60,,,
1807009,,,,,150,JS 2020,,,,,,64,,,
1806942,,,,,150,JS 2020,,,,,,32,,,
1806830,,,,,150,JS 2020,,,,,,52,,,
1806980,,,,,150,JS 2020,,,,,,44,,,
1807022,,,,,150,JS 2020,,,,,,58,,,
1806699,,,,,150,JS 2020,,,,,,62,,,
1806394,,,,,150,JS 2020,,,,,,58,,,
1806635,,,,,150,JS 2020,,,,,,62,,,
1806935,,,,,150,JS 2020,,,,,,70,,,
1806700,,,,,150,JS 2020,,,,,,48,,,
1806992,,,,,150,JS 2020,,,,,,38,,,
1806646,,,,,150,JS 2020,,,,,,60,,,
1807078,,,,,150,JS 2020,,,,,,50,,,
1806799,,,,,150,JS 2020,,,,,,46,,,
1806798,,,,,150,JS 2020,,,,,,68,,,
1807091,,,,,150,JS 2020,,,,,,60,,,
1807103,,,,,150,JS 2020,,,,,,58,,,
1806769,,,,,150,JS 2020,,,,,,56,,,
1806853,,,,,150,JS 2020,,,,,,70,,,
1806789,,,,,150,JS 2020,,,,,,54,,,
1807051,,,,,150,JS 2020,,,,,,30,,,
1807076,,,,,150,JS 2020,,,,,,56,,,
1806620,,,,,150,JS 2020,,,,,,62,,,
1807075,,,,,150,JS 2020,,,,,,34,,,
1806306,,,,,150,JS 2020,,,,,,52,,,
1806938,,,,,150,JS 2020,,,,,,52,,,
1806641,,,,,150,JS 2020,,,,,,64,,,
1806536,,,,,150,JS 2020,,,,,,44,,,
1806930,,,,,150,JS 2020,,,,,,54,,,
1806701,,,,,150,JS 2020,,,,,,60,,,
1806591,,,,,150,JS 2020,,,,,,50,,,
1806409,,,,,150,JS 2020,,,,,,50,,,
1806963,,,,,150,JS 2020,,,,,,50,,,
1806703,,,,,150,JS 2020,,,,,,60,,,
1806865,,,,,150,JS 2020,,,,,,52,,,
1806590,,,,,150,JS 2020,,,,,,46,,,
1806867,,,,,150,JS 2020,,,,,,42,,,
1807114,,,,,150,JS 2020,,,,,,26,,,
1806303,,,,,150,JS 2020,,,,,,54,,,
1806359,,,,,150,JS 2020,,,,,,42,,,
1806945,,,,,150,JS 2020,,,,,,34,,,
1807060,,,,,150,JS 2020,,,,,,60,,,
1807019,,,,,150,JS 2020,,,,,,62,,,
1806754,,,,,150,JS 2020,,,,,,54,,,
1806650,,,,,150,JS 2020,,,,,,46,,,
1806962,,,,,150,JS 2020,,,,,,62,,,
1807099,,,,,150,JS 2020,,,,,,62,,,
1807058,,,,,150,JS 2020,,,,,,58,,,
1806595,,,,,150,JS 2020,,,,,,46,,,
1807098,,,,,150,JS 2020,,,,,,74,,,
1806997,,,,,150,JS 2020,,,,,,52,,,
1806819,,,,,150,JS 2020,,,,,,64,,,
1806680,,,,,150,JS 2020,,,,,,74,,,
1806601,,,,,150,JS 2020,,,,,,70,,,
1807023,,,,,150,JS 2020,,,,,,68,,,
1806750,,,,,150,JS 2020,,,,,,22,,,
1806676,,,,,150,JS 2020,,,,,,38,,,
1806418,,,,,150,JS 2020,,,,,,54,,,
1807029,,,,,150,JS 2020,,,,,,70,,,
1806385,,,,,150,JS 2020,,,,,,64,,,
1806678,,,,,150,JS 2020,,,,,,66,,,
1807107,,,,,150,JS 2020,,,,,,50,,,
1806387,,,,,150,JS 2020,,,,,,64,,,
1806971,,,,,150,JS 2020,,,,,,64,,,
1806643,,,,,150,JS 2020,,,,,,68,,,
1806982,,,,,150,JS 2020,,,,,,74,,,
1806549,,,,,150,JS 2020,,,,,,54,,,
1806822,,,,,150,JS 2020,,,,,,32,,,
1806933,,,,,150,JS 2020,,,,,,38,,,
1806398,,,,,150,JS 2020,,,,,,60,,,
1806925,,,,,150,JS 2020,,,,,,44,,,
1806602,,,,,150,JS 2020,,,,,,24,,,
1807097,,,,,150,JS 2020,,,,,,42,,,
1807122,,,,,150,JS 2020,,,,,,30,,,
1806999,,,,,150,JS 2020,,,,,,64,,,
1806829,,,,,150,JS 2020,,,,,,62,,,
1806706,,,,,150,JS 2020,,,,,,64,,,
1806707,,,,,150,JS 2020,,,,,,52,,,
1806588,,,,,150,JS 2020,,,,,,46,,,
1807068,,,,,150,JS 2020,,,,,,50,,,
1806708,,,,,150,JS 2020,,,,,,58,,,
1806709,,,,,150,JS 2020,,,,,,50,,,
1806761,,,,,150,JS 2020,,,,,,70,,,
1806839,,,,,150,JS 2020,,,,,,72,,,
1807111,,,,,150,JS 2020,,,,,,48,,,
1806780,,,,,150,JS 2020,,,,,,48,,,
1806939,,,,,150,JS 2020,,,,,,62,,,
1806611,,,,,150,JS 2020,,,,,,50,,,
1806531,,,,,150,JS 2020,,,,,,50,,,
1806302,,,,,150,JS 2020,,,,,,32,,,
1807042,,,,,150,JS 2020,,,,,,24,,,
1806639,,,,,150,JS 2020,,,,,,46,,,
1807057,,,,,150,JS 2020,,,,,,28,,,
1806924,,,,,150,JS 2020,,,,,,60,,,
1806630,,,,,150,JS 2020,,,,,,50,,,
1807072,,,,,150,JS 2020,,,,,,56,,,
1806554,,,,,150,JS 2020,,,,,,26,,,
1807049,,,,,150,JS 2020,,,,,,48,,,
1806389,,,,,150,JS 2020,,,,,,60,,,
1806835,,,,,150,JS 2020,,,,,,78,,,
1807082,,,,,150,JS 2020,,,,,,34,,,
1806637,,,,,150,JS 2020,,,,,,52,,,
1807083,,,,,150,JS 2020,,,,,,60,,,
1806710,,,,,150,JS 2020,,,,,,48,,,
1806849,,,,,150,JS 2020,,,,,,62,,,
1806823,,,,,150,JS 2020,,,,,,66,,,
1806856,,,,,150,JS 2020,,,,,,58,,,
1806551,,,,,150,JS 2020,,,,,,46,,,
1806768,,,,,150,JS 2020,,,,,,58,,,
1807123,,,,,150,JS 2020,,,,,,52,,,
1806869,,,,,150,JS 2020,,,,,,58,,,
1806537,,,,,150,JS 2020,,,,,,40,,,
1806845,,,,,150,JS 2020,,,,,,68,,,
1807112,,,,,150,JS 2020,,,,,,48,,,
1806654,,,,,150,JS 2020,,,,,,54,,,
1807119,,,,,150,JS 2020,,,,,,48,,,
1806726,,,,,150,JS 2020,,,,,,58,,,
1806608,,,,,150,JS 2020,,,,,,58,,,
1806825,,,,,150,JS 2020,,,,,,30,,,
1806745,,,,,150,JS 2020,,,,,,30,,,
1807031,,,,,150,JS 2020,,,,,,46,,,
1807048,,,,,150,JS 2020,,,,,,64,,,
1807002,,,,,150,JS 2020,,,,,,58,,,
1806612,,,,,150,JS 2020,,,,,,30,,,
1807007,,,,,150,JS 2020,,,,,,38,,,
1807110,,,,,150,JS 2020,,,,,,32,,,
1807116,,,,,150,JS 2020,,,,,,26,,,
1806711,,,,,150,JS 2020,,,,,,60,,,
1806725,,,,,150,JS 2020,,,,,,68,,,
1806712,,,,,150,JS 2020,,,,,,22,,,
1807008,,,,,150,JS 2020,,,,,,28,,,
1806994,,,,,150,JS 2020,,,,,,58,,,
1807151,,,,,150,JS 2020,,,,,,42,,,
1806634,,,,,150,JS 2020,,,,,,52,,,
1806552,,,,,150,JS 2020,,,,,,48,,,
1807032,,,,,150,JS 2020,,,,,,60,,,
1806299,,,,,150,JS 2020,,,,,,52,,,
1806996,,,,,150,JS 2020,,,,,,46,,,
1806949,,,,,150,JS 2020,,,,,,56,,,
1807087,,,,,150,JS 2020,,,,,,62,,,
1806670,,,,,150,JS 2020,,,,,,58,,,
1806943,,,,,150,JS 2020,,,,,,52,,,
1806729,,,,,150,JS 2020,,,,,,62,,,
1807016,,,,,150,JS 2020,,,,,,48,,,
1807021,,,,,150,JS 2020,,,,,,56,,,
1807132,,,,,150,JS 2020,,,,,,62,,,
1806647,,,,,150,JS 2020,,,,,,74,,,
1806929,,,,,150,JS 2020,,,,,,36,,,
1806326,,,,,150,JS 2020,,,,,,52,,,
1806673,,,,,150,JS 2020,,,,,,62,,,
1806638,,,,,150,JS 2020,,,,,,64,,,
1807055,,,,,150,JS 2020,,,,,,30,,,
1806837,,,,,150,JS 2020,,,,,,70,,,
1806991,,,,,150,JS 2020,,,,,,50,,,
1806977,,,,,150,JS 2020,,,,,,48,,,
1806592,,,,,150,JS 2020,,,,,,48,,,
1806714,,,,,150,JS 2020,,,,,,56,,,
1806792,,,,,150,JS 2020,,,,,,64,,,
1807129,,,,,150,JS 2020,,,,,,54,,,
1806953,,,,,150,JS 2020,,,,,,28,,,
1806640,,,,,150,JS 2020,,,,,,64,,,
1806961,,,,,150,JS 2020,,,,,,44,,,
1806794,,,,,150,JS 2020,,,,,,38,,,
1806593,,,,,150,JS 2020,,,,,,74,,,
1806636,,,,,150,JS 2020,,,,,,76,,,
1807109,,,,,150,JS 2020,,,,,,64,,,
1806665,,,,,150,JS 2020,,,,,,46,,,
1806774,,,,,150,JS 2020,,,,,,64,,,
1806870,,,,,150,JS 2020,,,,,,72,,,
1806801,,,,,150,JS 2020,,,,,,68,,,
1806968,,,,,150,JS 2020,,,,,,42,,,
1806957,,,,,150,JS 2020,,,,,,38,,,
1806932,,,,,150,JS 2020,,,,,,36,,,
1806741,,,,,150,JS 2020,,,,,,70,,,
1806737,,,,,150,JS 2020,,,,,,64,,,
1806406,,,,,150,JS 2020,,,,,,50,,,
1806757,,,,,150,JS 2020,,,,,,60,,,
1807104,,,,,150,JS 2020,,,,,,34,,,
1807052,,,,,150,JS 2020,,,,,,30,,,
1806969,,,,,150,JS 2020,,,,,,38,,,
1807011,,,,,150,JS 2020,,,,,,30,,,
1806941,,,,,150,JS 2020,,,,,,42,,,
1807020,,,,,150,JS 2020,,,,,,60,,,
1806848,,,,,150,JS 2020,,,,,,68,,,
1807063,,,,,150,JS 2020,,,,,,20,,,
1806664,,,,,150,JS 2020,,,,,,44,,,
1806644,,,,,150,JS 2020,,,,,,24,,,
1806973,,,,,150,JS 2020,,,,,,58,,,
1807036,,,,,150,JS 2020,,,,,,58,,,
1807077,,,,,150,JS 2020,,,,,,66,,,
1806959,,,,,150,JS 2020,,,,,,40,,,
1806340,,,,,150,JS 2020,,,,,,58,,,
1806716,,,,,150,JS 2020,,,,,,60,,,
1806401,,,,,150,JS 2020,,,,,,58,,,
1806728,,,,,150,JS 2020,,,,,,66,,,
1807070,,,,,150,JS 2020,,,,,,38,,,
1806550,,,,,150,JS 2020,,,,,,44,,,
1806923,,,,,150,JS 2020,,,,,,74,,,
1807030,,,,,150,JS 2020,,,,,,50,,,
1806919,,,,,150,JS 2020,,,,,,32,,,
1807121,,,,,150,JS 2020,,,,,,48,,,
1807039,,,,,150,JS 2020,,,,,,26,,,
1806800,,,,,150,JS 2020,,,,,,40,,,
1806812,,,,,150,JS 2020,,,,,,32,,,
1807142,,,,,150,JS 2020,,,,,,34,,,
1806347,,,,,150,JS 2020,,,,,,60,,,
1806965,,,,,150,JS 2020,,,,,,38,,,
1806732,,,,,150,JS 2020,,,,,,60,,,
1807131,,,,,150,JS 2020,,,,,,60,,,
1807003,,,,,150,JS 2020,,,,,,40,,,
1807025,,,,,150,JS 2020,,,,,,50,,,
1806337,,,,,150,JS 2020,,,,,,46,,,
1806751,,,,,150,JS 2020,,,,,,50,,,
1807138,,,,,150,JS 2020,,,,,,52,,,
1807135,,,,,150,JS 2020,,,,,,42,,,
1807004,,,,,150,JS 2020,,,,,,30,,,
1806629,,,,,150,JS 2020,,,,,,62,,,
1806320,,,,,150,JS 2020,,,,,,58,,,
1806642,,,,,150,JS 2020,,,,,,46,,,
1807133,,,,,150,JS 2020,,,,,,64,,,
1806609,,,,,150,JS 2020,,,,,,68,,,
1807005,,,,,150,JS 2020,,,,,,38,,,
1806972,,,,,150,JS 2020,,,,,,40,,,
1806795,,,,,150,JS 2020,,,,,,38,,,
1807045,,,,,150,JS 2020,,,,,,74,,,
1807033,,,,,150,JS 2020,,,,,,32,,,
1806717,,,,,150,JS 2020,,,,,,66,,,
1806797,,,,,150,JS 2020,,,,,,68,,,
1806606,,,,,150,JS 2020,,,,,,36,,,
1806610,,,,,150,JS 2020,,,,,,68,,,
1806990,,,,,150,JS 2020,,,,,,40,,,
1806395,,,,,150,JS 2020,,,,,,64,,,
1807069,,,,,150,JS 2020,,,,,,24,,,
1807047,,,,,150,JS 2020,,,,,,62,,,
1807027,,,,,150,JS 2020,,,,,,68,,,
1806974,,,,,150,JS 2020,,,,,,70,,,
1807074,,,,,150,JS 2020,,,,,,64,,,
1806998,,,,,150,JS 2020,,,,,,24,,,
1806834,,,,,150,JS 2020,,,,,,68,,,
1806766,,,,,150,JS 2020,,,,,,40,,,
1807040,,,,,150,JS 2020,,,,,,58,,,
1806868,,,,,150,JS 2020,,,,,,76,,,
1807105,,,,,150,JS 2020,,,,,,40,,,
1806871,,,,,150,JS 2020,,,,,,36,,,
1807139,,,,,150,JS 2020,,,,,,60,,,
1806828,,,,,150,JS 2020,,,,,,66,,,
1806806,,,,,150,JS 2020,,,,,,58,,,
1807006,,,,,150,JS 2020,,,,,,60,,,
1807024,,,,,150,JS 2020,,,,,,62,,,
1807001,,,,,150,JS 2020,,,,,,38,,,
1806653,,,,,150,JS 2020,,,,,,32,,,
1807062,,,,,150,JS 2020,,,,,,48,,,
1806850,,,,,150,JS 2020,,,,,,64,,,
1807037,,,,,150,JS 2020,,,,,,72,,,
1806805,,,,,150,JS 2020,,,,,,56,,,
1807113,,,,,150,JS 2020,,,,,,28,,,
1807073,,,,,150,JS 2020,,,,,,32,,,
1806538,,,,,150,JS 2020,,,,,,66,,,
1806727,,,,,150,JS 2020,,,,,,66,,,
1807000,,,,,150,JS 2020,,,,,,52,,,
1807065,,,,,150,JS 2020,,,,,,48,,,
1806628,,,,,150,JS 2020,,,,,,56,,,
1806756,,,,,150,JS 2020,,,,,,52,,,
1806377,,,,,150,JS 2020,,,,,,56,,,
1806282,,,,,150,JS 2020,,,,,,42,,,
1806619,,,,,150,JS 2020,,,,,,46,,,
1806631,,,,,150,JS 2020,,,,,,48,,,
1807035,,,,,150,JS 2020,,,,,,42,,,
1806937,,,,,150,JS 2020,,,,,,40,,,
1806773,,,,,150,JS 2020,,,,,,56,,,
1806985,,,,,150,JS 2020,,,,,,34,,,
1807101,,,,,150,JS 2020,,,,,,48,,,
1806560,,,,,150,JS 2020,,,,,,44,,,
1806936,,,,,150,JS 2020,,,,,,50,,,
1806993,,,,,150,JS 2020,,,,,,18,,,
1807154,,,,,150,JS 2020,,,,,,70,,,
1806723,,,,,150,JS 2020,,,,,,70,,,
1806417,,,,,150,JS 2020,,,,,,58,,,
1806624,,,,,150,JS 2020,,,,,,72,,,
1807393,,,,,150,JS 2020,,,,,,60,,,
1806803,,,,,150,JS 2020,,,,,,46,,,
1807043,,,,,150,JS 2020,,,,,,56,,,
1807050,,,,,150,JS 2020,,,,,,60,,,
1806846,,,,,150,JS 2020,,,,,,74,,,
1807034,,,,,150,JS 2020,,,,,,46,,,
1806324,,,,,150,JS 2020,,,,,,32,,,
1806989,,,,,150,JS 2020,,,,,,24,,,
1806719,,,,,150,JS 2020,,,,,,34,,,
1806632,,,,,150,JS 2020,,,,,,62,,,
1806388,,,,,150,JS 2020,,,,,,34,,,
1807095,,,,,150,JS 2020,,,,,,48,,,
1807108,,,,,150,JS 2020,,,,,,52,,,
1806927,,,,,150,JS 2020,,,,,,32,,,
1806261,,,,,150,JS 2020,,,,,,34,,,
1806344,,,,,150,JS 2020,,,,,,44,,,
1806542,,,,,150,JS 2020,,,,,,46,,,
1806720,,,,,150,JS 2020,,,,,,36,,,
1806666,,,,,150,JS 2020,,,,,,64,,,
1807081,,,,,150,JS 2020,,,,,,74,,,
1806721,,,,,150,JS 2020,,,,,,34,,,
1806777,,,,,150,JS 2020,,,,,,50,,,
1807093,,,,,150,JS 2020,,,,,,38,,,
1806759,,,,,150,JS 2020,,,,,,56,,,
1807096,,,,,150,JS 2020,,,,,,32,,,
